variant,dataset,backbone,horizon,seed,n,mse,mae,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,coverage
oracle_stage16_cga_full,ETTm1,PatchTST,96,2026,96,2.043750700772733,1.077465029379348,-32.1727037089931,-18.812221206253607,0.0,1.0,0.0
oracle_stage16_cga_full,ETTm1,PatchTST,192,2026,96,2.941572519165476,1.3160155014921242,-30.212023910989245,-16.928902383128605,0.0,1.0,0.0
H2L Learned Patch Residual Editor,ETTh1,DLinear,96,2026,96,5.331633496746902,1.7725980842081632,0.6972057547735756,0.33904333799128183,0.052083333333333336,0.010416666666666666,0.0625
H2L Learned Patch Residual Editor,ETTh1,DLinear,192,2026,96,6.770737645721702,2.0171247607814893,-0.008560199064059094,-0.11539724983245075,0.03125,0.07291666666666667,0.10416666666666667
H2L Learned Patch Residual Editor,ETTh1,PatchTST,96,2026,96,5.811333884261644,1.8563428214335296,0.12141622108375166,0.16020129023262894,0.09375,0.041666666666666664,0.13541666666666666
H2L Learned Patch Residual Editor,ETTh1,PatchTST,192,2026,96,7.213291165491633,2.0891988222689006,-0.4007675112260547,-0.2519669547208732,0.0625,0.08333333333333333,0.14583333333333334
H2L Learned Patch Residual Editor,ETTm1,DLinear,96,2026,96,2.8060910414173192,1.2707099386793423,-0.4134977746969767,-0.25819267157893055,0.03125,0.0625,0.09375
H2L Learned Patch Residual Editor,ETTm1,DLinear,192,2026,96,4.010809404390321,1.540953097331857,0.4033112847473401,0.18843406443539826,0.09375,0.052083333333333336,0.14583333333333334
H2L Learned Patch Residual Editor,ETTm1,PatchTST,96,2026,96,3.0085900959802045,1.3262756525271084,-0.15194541052645572,-0.06415876768892056,0.041666666666666664,0.052083333333333336,0.09375
H2L Learned Patch Residual Editor,ETTm1,PatchTST,192,2026,96,4.243718445668136,1.5883097826711896,0.6810198206067172,0.25918135510576723,0.17708333333333334,0.13541666666666666,0.3125
H6 Denoising Teacher Manifold Projector,ETTh1,DLinear,96,2026,96,5.250429973597769,1.7593337791109658,-0.8364645299924848,-0.4117910944413965,0.020833333333333332,0.0625,0.08333333333333333
H6 Denoising Teacher Manifold Projector,ETTh1,DLinear,192,2026,96,6.677337689336926,2.003208149581004,-1.3879071168059107,-0.8045242694022261,0.0,0.09375,0.09375
H6 Denoising Teacher Manifold Projector,ETTh1,PatchTST,96,2026,96,5.74346174105968,1.8430375986817946,-1.0479289280653812,-0.5576907749932953,0.010416666666666666,0.11458333333333333,0.125
H6 Denoising Teacher Manifold Projector,ETTh1,PatchTST,192,2026,96,7.145546117784389,2.0776568877196118,-1.3361733602900903,-0.8030323923645475,0.010416666666666666,0.23958333333333334,0.25
H6 Denoising Teacher Manifold Projector,ETTm1,DLinear,96,2026,96,2.8086163265432,1.2706123001170495,-0.3238769077329454,-0.26585661304579117,0.020833333333333332,0.041666666666666664,0.0625
H6 Denoising Teacher Manifold Projector,ETTm1,DLinear,192,2026,96,3.9582124990922822,1.5295110426564165,-0.9133564772026844,-0.5554961271827975,0.010416666666666666,0.07291666666666667,0.08333333333333333
H6 Denoising Teacher Manifold Projector,ETTm1,PatchTST,96,2026,96,2.9990518153451737,1.322742814621433,-0.46849859058352716,-0.3303606878601344,0.041666666666666664,0.13541666666666666,0.17708333333333334
H6 Denoising Teacher Manifold Projector,ETTm1,PatchTST,192,2026,96,4.165912618777405,1.5734359430602451,-1.1649014112510228,-0.6797028536810457,0.08333333333333333,0.22916666666666666,0.3125
H2H6 Learned Patch Teacher Hybrid,ETTh1,DLinear,96,2026,96,5.247294493201102,1.759074345017931,-0.8956835506254051,-0.4264765264010905,0.0625,0.07291666666666667,0.13541666666666666
H2H6 Learned Patch Teacher Hybrid,ETTh1,DLinear,192,2026,96,6.622358436598855,1.9926019035056879,-2.199850352534968,-1.3297276139097765,0.020833333333333332,0.14583333333333334,0.16666666666666666
H2H6 Learned Patch Teacher Hybrid,ETTh1,PatchTST,96,2026,96,5.689642880598683,1.834442413136338,-1.9751550394544872,-1.0214496775959074,0.11458333333333333,0.3020833333333333,0.4166666666666667
H2H6 Learned Patch Teacher Hybrid,ETTh1,PatchTST,192,2026,96,7.034504996764639,2.058783556188762,-2.8694000329963076,-1.7041326936552512,0.15625,0.5,0.65625
H2H6 Learned Patch Teacher Hybrid,ETTm1,DLinear,96,2026,96,2.810126575681307,1.2704728155665874,-0.27027906418581427,-0.27680517071777627,0.0625,0.09375,0.15625
H2H6 Learned Patch Teacher Hybrid,ETTm1,DLinear,192,2026,96,3.9347543435023495,1.5250832404536514,-1.500588692578361,-0.8433793644671579,0.07291666666666667,0.1875,0.2604166666666667
H2H6 Learned Patch Teacher Hybrid,ETTm1,PatchTST,96,2026,96,2.9824774885320493,1.319698305820091,-1.0185616533886377,-0.5597666528474987,0.16666666666666666,0.375,0.5416666666666666
H2H6 Learned Patch Teacher Hybrid,ETTm1,PatchTST,192,2026,96,4.132637086611937,1.566801848795589,-1.9543539982901044,-1.0984680486550202,0.1875,0.5104166666666666,0.6979166666666666
H6-Safe Sparse Teacher Projector,ETTh1,DLinear,96,2026,96,5.254662160115307,1.7610451087379773,-0.7565322998401611,-0.3149201916849544,0.020833333333333332,0.0625,0.08333333333333333
H6-Safe Sparse Teacher Projector,ETTh1,DLinear,192,2026,96,6.653971958822403,1.9976997740908644,-1.7329763182648406,-1.0772896955182216,0.0,0.09375,0.09375
H6-Safe Sparse Teacher Projector,ETTh1,PatchTST,96,2026,96,5.750441300455219,1.8447441362334507,-0.9276805678789924,-0.465613416334703,0.010416666666666666,0.08333333333333333,0.09375
H6-Safe Sparse Teacher Projector,ETTh1,PatchTST,192,2026,96,7.131151127099064,2.074074465962678,-1.534935615834795,-0.9740738070319398,0.010416666666666666,0.125,0.13541666666666666
H6-Safe Sparse Teacher Projector,ETTm1,DLinear,96,2026,96,2.82113479972918,1.2736118682552007,0.12039625908512239,-0.03041157886243048,0.020833333333333332,0.041666666666666664,0.0625
H6-Safe Sparse Teacher Projector,ETTm1,DLinear,192,2026,96,3.9627591516655607,1.530634623691599,-0.7995393080346332,-0.4824440505661655,0.010416666666666666,0.0625,0.07291666666666667
H6-Safe Sparse Teacher Projector,ETTm1,PatchTST,96,2026,96,3.0075030832463,1.3246911554196112,-0.18802081560693737,-0.18355178366734606,0.020833333333333332,0.08333333333333333,0.10416666666666667
H6-Safe Sparse Teacher Projector,ETTm1,PatchTST,192,2026,96,4.174936149202417,1.5756436127421127,-0.9508207046577097,-0.540347700153794,0.041666666666666664,0.13541666666666666,0.17708333333333334
H2H6-Safe Sparse Learned Teacher Hybrid,ETTh1,DLinear,96,2026,96,5.3005241054265575,1.7675184916714926,0.10965059466619856,0.05150976941660981,0.03125,0.010416666666666666,0.041666666666666664
H2H6-Safe Sparse Learned Teacher Hybrid,ETTh1,DLinear,192,2026,96,6.7597696597023855,2.0167161009404864,-0.17053733797465312,-0.1356333931141121,0.03125,0.0625,0.09375
H2H6-Safe Sparse Learned Teacher Hybrid,ETTh1,PatchTST,96,2026,96,5.787860709656275,1.8515299805101944,-0.2829948018338824,-0.09947871471929388,0.07291666666666667,0.041666666666666664,0.11458333333333333
H2H6-Safe Sparse Learned Teacher Hybrid,ETTh1,PatchTST,192,2026,96,7.196674150679455,2.0868534788916233,-0.6302108930724353,-0.36394451525067634,0.052083333333333336,0.11458333333333333,0.16666666666666666
H2H6-Safe Sparse Learned Teacher Hybrid,ETTm1,DLinear,96,2026,96,2.805219274040159,1.270552284048867,-0.4444362803458407,-0.2705674529313928,0.03125,0.07291666666666667,0.10416666666666667
H2H6-Safe Sparse Learned Teacher Hybrid,ETTm1,DLinear,192,2026,96,3.977015438978603,1.5342034717366975,-0.44265911130412827,-0.2504075951081309,0.052083333333333336,0.08333333333333333,0.13541666666666666
H2H6-Safe Sparse Learned Teacher Hybrid,ETTm1,PatchTST,96,2026,96,3.0043321301222314,1.3248443907587941,-0.29325731824759715,-0.17200538878094634,0.052083333333333336,0.08333333333333333,0.13541666666666666
H2H6-Safe Sparse Learned Teacher Hybrid,ETTm1,PatchTST,192,2026,96,4.196413284836745,1.5791617895954424,-0.4412817375753215,-0.3182691530058218,0.15625,0.19791666666666666,0.3541666666666667
