config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,split_eval,selected_candidate,selected_family,delta_mse_vs_sra_balanced,selected_non_parent
ETTh1_DLinear_96_seed2026,val::val_00001,val_00001,val,ETTh1,DLinear,96,2026,inner_train,residual_config_median,residual_distribution,-0.6574744740124934,True
ETTh1_DLinear_96_seed2026,val::val_00002,val_00002,val,ETTh1,DLinear,96,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-2.3951036538193637,True
ETTh1_DLinear_96_seed2026,val::val_00003,val_00003,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-4.7068185259513236,True
ETTh1_DLinear_96_seed2026,val::val_00005,val_00005,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.2962126740786557,True
ETTh1_DLinear_96_seed2026,val::val_00006,val_00006,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-5.966765298769244,True
ETTh1_DLinear_96_seed2026,val::val_00007,val_00007,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_abstain,residual,-4.39585537857254,True
ETTh1_DLinear_96_seed2026,val::val_00008,val_00008,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_abstain,residual,-0.7840075984746186,True
ETTh1_DLinear_96_seed2026,val::val_00009,val_00009,val,ETTh1,DLinear,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-1.7911435228838553,True
ETTh1_DLinear_96_seed2026,val::val_00010,val_00010,val,ETTh1,DLinear,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-2.3639052456838314,True
ETTh1_DLinear_96_seed2026,val::val_00011,val_00011,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-0.9338377537754159,True
ETTh1_DLinear_96_seed2026,val::val_00012,val_00012,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-3.453471843106622,True
ETTh1_DLinear_96_seed2026,val::val_00014,val_00014,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-3.028132411820173,True
ETTh1_DLinear_96_seed2026,val::val_00015,val_00015,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-1.99051897649478,True
ETTh1_DLinear_96_seed2026,val::val_00016,val_00016,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-1.1513240568765886,True
ETTh1_DLinear_96_seed2026,val::val_00017,val_00017,val,ETTh1,DLinear,96,2026,inner_train,residual_config_median,residual_distribution,-0.3553238235303424,True
ETTh1_DLinear_96_seed2026,val::val_00018,val_00018,val,ETTh1,DLinear,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-1.6802847592328025,True
ETTh1_DLinear_96_seed2026,val::val_00019,val_00019,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_residual_blend,residual,-0.42105313469691374,True
ETTh1_DLinear_96_seed2026,val::val_00022,val_00022,val,ETTh1,DLinear,96,2026,inner_train,residual_config_median,residual_distribution,-0.24879041793904433,True
ETTh1_DLinear_96_seed2026,val::val_00025,val_00025,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.1424697482294905,True
ETTh1_DLinear_96_seed2026,val::val_00028,val_00028,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_residual_blend,residual,-5.624053953334293,True
ETTh1_DLinear_96_seed2026,val::val_00029,val_00029,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_residual_blend,residual,-3.7910739265241045,True
ETTh1_DLinear_96_seed2026,val::val_00030,val_00030,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.3847551390673702,True
ETTh1_DLinear_96_seed2026,val::val_00031,val_00031,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-2.22490446230531,True
ETTh1_DLinear_96_seed2026,val::val_00032,val_00032,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-4.383442973620445,True
ETTh1_DLinear_96_seed2026,val::val_00033,val_00033,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-0.28934936714245474,True
ETTh1_DLinear_96_seed2026,val::val_00035,val_00035,val,ETTh1,DLinear,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-3.6996508802699655,True
ETTh1_DLinear_96_seed2026,val::val_00037,val_00037,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_abstain,residual,-1.265293039809575,True
ETTh1_DLinear_96_seed2026,val::val_00038,val_00038,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-1.6290468018550985,True
ETTh1_DLinear_96_seed2026,val::val_00039,val_00039,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-1.2135551376082754,True
ETTh1_DLinear_96_seed2026,val::val_00041,val_00041,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-0.7612649982356556,True
ETTh1_DLinear_96_seed2026,val::val_00043,val_00043,val,ETTh1,DLinear,96,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTh1_DLinear_96_seed2026,val::val_00044,val_00044,val,ETTh1,DLinear,96,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTh1_DLinear_96_seed2026,val::val_00045,val_00045,val,ETTh1,DLinear,96,2026,inner_train,level_bias_bounded,level,-1.3236054215683257,True
ETTh1_DLinear_96_seed2026,val::val_00046,val_00046,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-2.1962976446866187,True
ETTh1_DLinear_96_seed2026,val::val_00047,val_00047,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-1.4774263086019461,True
ETTh1_DLinear_96_seed2026,val::val_00048,val_00048,val,ETTh1,DLinear,96,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-0.2837226441571339,True
ETTh1_DLinear_96_seed2026,val::val_00051,val_00051,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_abstain,residual,-2.358809824918799,True
ETTh1_DLinear_96_seed2026,val::val_00052,val_00052,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-3.6051405943458796,True
ETTh1_DLinear_96_seed2026,val::val_00055,val_00055,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_abstain,residual,-0.6426836874361914,True
ETTh1_DLinear_96_seed2026,val::val_00057,val_00057,val,ETTh1,DLinear,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-8.401689975661418,True
ETTh1_DLinear_96_seed2026,val::val_00058,val_00058,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-3.2309214543069906,True
ETTh1_DLinear_96_seed2026,val::val_00059,val_00059,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-3.030835320897312,True
ETTh1_DLinear_96_seed2026,val::val_00060,val_00060,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-0.9952833322482206,True
ETTh1_DLinear_96_seed2026,val::val_00061,val_00061,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-0.6514172591091998,True
ETTh1_DLinear_96_seed2026,val::val_00062,val_00062,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-1.7600713823779963,True
ETTh1_DLinear_96_seed2026,val::val_00064,val_00064,val,ETTh1,DLinear,96,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-0.18129099483345756,True
ETTh1_DLinear_96_seed2026,val::val_00067,val_00067,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-1.28944532357256,True
ETTh1_DLinear_96_seed2026,val::val_00068,val_00068,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-0.5551492353884404,True
ETTh1_DLinear_96_seed2026,val::val_00069,val_00069,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.332197280339198,True
ETTh1_DLinear_96_seed2026,val::val_00070,val_00070,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-1.9974178356320724,True
ETTh1_DLinear_96_seed2026,val::val_00072,val_00072,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-1.3619244902932355,True
ETTh1_DLinear_96_seed2026,val::val_00073,val_00073,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_residual_blend,residual,-0.49192998391656495,True
ETTh1_DLinear_96_seed2026,val::val_00074,val_00074,val,ETTh1,DLinear,96,2026,inner_train,residual_q75,residual_distribution,-1.027983750961253,True
ETTh1_DLinear_96_seed2026,val::val_00075,val_00075,val,ETTh1,DLinear,96,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTh1_DLinear_96_seed2026,val::val_00076,val_00076,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-2.573159979763636,True
ETTh1_DLinear_96_seed2026,val::val_00077,val_00077,val,ETTh1,DLinear,96,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-0.9214168433652024,True
ETTh1_DLinear_96_seed2026,val::val_00080,val_00080,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-3.585733468126856,True
ETTh1_DLinear_96_seed2026,val::val_00081,val_00081,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-5.932620817545562,True
ETTh1_DLinear_96_seed2026,val::val_00082,val_00082,val,ETTh1,DLinear,96,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-1.505935835620181,True
ETTh1_DLinear_96_seed2026,val::val_00083,val_00083,val,ETTh1,DLinear,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-2.3520441225138518,True
ETTh1_DLinear_96_seed2026,val::val_00085,val_00085,val,ETTh1,DLinear,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-1.0967463990799615,True
ETTh1_DLinear_96_seed2026,val::val_00086,val_00086,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.825297655201215,True
ETTh1_DLinear_96_seed2026,val::val_00087,val_00087,val,ETTh1,DLinear,96,2026,inner_train,residual_q25,residual_distribution,-5.861050122517405,True
ETTh1_DLinear_96_seed2026,val::val_00089,val_00089,val,ETTh1,DLinear,96,2026,inner_train,mrc_ridge_abstain,residual,-2.015516226445389,True
ETTh1_DLinear_96_seed2026,val::val_00091,val_00091,val,ETTh1,DLinear,96,2026,inner_train,residual_memory_knn_median,retrieval_memory,-0.11287965340893935,True
ETTh1_DLinear_96_seed2026,val::val_00093,val_00093,val,ETTh1,DLinear,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-3.368113238289844,True
ETTh1_DLinear_96_seed2026,val::val_00094,val_00094,val,ETTh1,DLinear,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-4.29887283582504,True
ETTh1_DLinear_192_seed2026,val::val_00002,val_00002,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-1.3465651497341709,True
ETTh1_DLinear_192_seed2026,val::val_00003,val_00003,val,ETTh1,DLinear,192,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-1.5891641768801898,True
ETTh1_DLinear_192_seed2026,val::val_00004,val_00004,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-1.217249611046424,True
ETTh1_DLinear_192_seed2026,val::val_00008,val_00008,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_abstain,residual,-0.3118249648284026,True
ETTh1_DLinear_192_seed2026,val::val_00009,val_00009,val,ETTh1,DLinear,192,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTh1_DLinear_192_seed2026,val::val_00010,val_00010,val,ETTh1,DLinear,192,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-0.8781149796843044,True
ETTh1_DLinear_192_seed2026,val::val_00011,val_00011,val,ETTh1,DLinear,192,2026,inner_train,level_bias_bounded,level,-0.17948606029981562,True
ETTh1_DLinear_192_seed2026,val::val_00012,val_00012,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-5.707613783455859,True
ETTh1_DLinear_192_seed2026,val::val_00013,val_00013,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-4.099525027744086,True
ETTh1_DLinear_192_seed2026,val::val_00016,val_00016,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-0.6056459187565957,True
ETTh1_DLinear_192_seed2026,val::val_00017,val_00017,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-0.28851022289133166,True
ETTh1_DLinear_192_seed2026,val::val_00018,val_00018,val,ETTh1,DLinear,192,2026,inner_train,residual_config_median,residual_distribution,-0.10433795641990073,True
ETTh1_DLinear_192_seed2026,val::val_00019,val_00019,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-1.2237260659068907,True
ETTh1_DLinear_192_seed2026,val::val_00020,val_00020,val,ETTh1,DLinear,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.7664016877355624,True
ETTh1_DLinear_192_seed2026,val::val_00021,val_00021,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-0.7169163705417487,True
ETTh1_DLinear_192_seed2026,val::val_00022,val_00022,val,ETTh1,DLinear,192,2026,inner_train,residual_slice_quantile_median,residual_distribution,-0.04260639453155335,True
ETTh1_DLinear_192_seed2026,val::val_00025,val_00025,val,ETTh1,DLinear,192,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-3.9168296590746436,True
ETTh1_DLinear_192_seed2026,val::val_00031,val_00031,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.31137586145543494,True
ETTh1_DLinear_192_seed2026,val::val_00032,val_00032,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-0.5468505620656021,True
ETTh1_DLinear_192_seed2026,val::val_00033,val_00033,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-2.463994736486713,True
ETTh1_DLinear_192_seed2026,val::val_00034,val_00034,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-1.1833636586827634,True
ETTh1_DLinear_192_seed2026,val::val_00036,val_00036,val,ETTh1,DLinear,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-5.749172381365495,True
ETTh1_DLinear_192_seed2026,val::val_00038,val_00038,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-2.76654191664736,True
ETTh1_DLinear_192_seed2026,val::val_00039,val_00039,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-1.229814222016758,True
ETTh1_DLinear_192_seed2026,val::val_00040,val_00040,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-0.8889464293724867,True
ETTh1_DLinear_192_seed2026,val::val_00043,val_00043,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-1.4471998739213552,True
ETTh1_DLinear_192_seed2026,val::val_00044,val_00044,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-1.8004772883156077,True
ETTh1_DLinear_192_seed2026,val::val_00045,val_00045,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-0.9233527677962741,True
ETTh1_DLinear_192_seed2026,val::val_00046,val_00046,val,ETTh1,DLinear,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-0.8240231471078898,True
ETTh1_DLinear_192_seed2026,val::val_00047,val_00047,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-0.2731825872711626,True
ETTh1_DLinear_192_seed2026,val::val_00048,val_00048,val,ETTh1,DLinear,192,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-0.09898164311935886,True
ETTh1_DLinear_192_seed2026,val::val_00050,val_00050,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_abstain,residual,-1.3275557676926706,True
ETTh1_DLinear_192_seed2026,val::val_00051,val_00051,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-4.758705872310223,True
ETTh1_DLinear_192_seed2026,val::val_00052,val_00052,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-4.177427630002597,True
ETTh1_DLinear_192_seed2026,val::val_00053,val_00053,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-3.963782369285994,True
ETTh1_DLinear_192_seed2026,val::val_00054,val_00054,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-7.466120195785059,True
ETTh1_DLinear_192_seed2026,val::val_00055,val_00055,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_abstain,residual,-2.0755161677823466,True
ETTh1_DLinear_192_seed2026,val::val_00056,val_00056,val,ETTh1,DLinear,192,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTh1_DLinear_192_seed2026,val::val_00057,val_00057,val,ETTh1,DLinear,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-1.2155810554829483,True
ETTh1_DLinear_192_seed2026,val::val_00058,val_00058,val,ETTh1,DLinear,192,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-5.787194329242105,True
ETTh1_DLinear_192_seed2026,val::val_00059,val_00059,val,ETTh1,DLinear,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-7.391832263091246,True
ETTh1_DLinear_192_seed2026,val::val_00060,val_00060,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_abstain,residual,-3.262926131506841,True
ETTh1_DLinear_192_seed2026,val::val_00061,val_00061,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-3.945444311489256,True
ETTh1_DLinear_192_seed2026,val::val_00062,val_00062,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-0.8432224854049619,True
ETTh1_DLinear_192_seed2026,val::val_00064,val_00064,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-0.8794473507730909,True
ETTh1_DLinear_192_seed2026,val::val_00065,val_00065,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-2.8892313261410054,True
ETTh1_DLinear_192_seed2026,val::val_00068,val_00068,val,ETTh1,DLinear,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.536398569910042,True
ETTh1_DLinear_192_seed2026,val::val_00069,val_00069,val,ETTh1,DLinear,192,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-0.5384227493982836,True
ETTh1_DLinear_192_seed2026,val::val_00070,val_00070,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-1.395428832953252,True
ETTh1_DLinear_192_seed2026,val::val_00071,val_00071,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_abstain,residual,-3.051223195341917,True
ETTh1_DLinear_192_seed2026,val::val_00072,val_00072,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-2.3915820719469316,True
ETTh1_DLinear_192_seed2026,val::val_00073,val_00073,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-1.203668797476995,True
ETTh1_DLinear_192_seed2026,val::val_00074,val_00074,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-1.7197910215229841,True
ETTh1_DLinear_192_seed2026,val::val_00075,val_00075,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-1.873946034869208,True
ETTh1_DLinear_192_seed2026,val::val_00076,val_00076,val,ETTh1,DLinear,192,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-0.7084048742106521,True
ETTh1_DLinear_192_seed2026,val::val_00077,val_00077,val,ETTh1,DLinear,192,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-1.1233845689796427,True
ETTh1_DLinear_192_seed2026,val::val_00079,val_00079,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-2.512200407506498,True
ETTh1_DLinear_192_seed2026,val::val_00081,val_00081,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-3.3820471767487152,True
ETTh1_DLinear_192_seed2026,val::val_00082,val_00082,val,ETTh1,DLinear,192,2026,inner_train,residual_config_median,residual_distribution,-0.7614036523980907,True
ETTh1_DLinear_192_seed2026,val::val_00083,val_00083,val,ETTh1,DLinear,192,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-2.0811423007280823,True
ETTh1_DLinear_192_seed2026,val::val_00086,val_00086,val,ETTh1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-1.0063940234119784,True
ETTh1_DLinear_192_seed2026,val::val_00087,val_00087,val,ETTh1,DLinear,192,2026,inner_train,residual_slice_quantile_median,residual_distribution,-0.5196834205611385,True
ETTh1_DLinear_192_seed2026,val::val_00089,val_00089,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_abstain,residual,-2.6922334984243896,True
ETTh1_DLinear_192_seed2026,val::val_00090,val_00090,val,ETTh1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-5.892707514694315,True
ETTh1_DLinear_192_seed2026,val::val_00092,val_00092,val,ETTh1,DLinear,192,2026,inner_train,mrc_ridge_abstain,residual,-2.0365864170583894,True
ETTh1_DLinear_192_seed2026,val::val_00093,val_00093,val,ETTh1,DLinear,192,2026,inner_train,residual_config_median,residual_distribution,-0.4867681212023971,True
ETTh1_DLinear_192_seed2026,val::val_00094,val_00094,val,ETTh1,DLinear,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-3.2067039314240406,True
ETTh1_PatchTST_96_seed2026,val::val_00002,val_00002,val,ETTh1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-2.8927354193280763,True
ETTh1_PatchTST_96_seed2026,val::val_00003,val_00003,val,ETTh1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-4.74594509585461,True
ETTh1_PatchTST_96_seed2026,val::val_00004,val_00004,val,ETTh1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-3.2976021491694283,True
ETTh1_PatchTST_96_seed2026,val::val_00005,val_00005,val,ETTh1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.6749629218800353,True
ETTh1_PatchTST_96_seed2026,val::val_00006,val_00006,val,ETTh1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-6.4743965795908025,True
ETTh1_PatchTST_96_seed2026,val::val_00007,val_00007,val,ETTh1,PatchTST,96,2026,inner_train,mrc_ridge_abstain,residual,-4.372461269877251,True
ETTh1_PatchTST_96_seed2026,val::val_00011,val_00011,val,ETTh1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-0.948858354288248,True
ETTh1_PatchTST_96_seed2026,val::val_00012,val_00012,val,ETTh1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-4.145313821528348,True
ETTh1_PatchTST_96_seed2026,val::val_00013,val_00013,val,ETTh1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-3.585000664556789,True
ETTh1_PatchTST_96_seed2026,val::val_00016,val_00016,val,ETTh1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-1.0086984019863312,True
ETTh1_PatchTST_96_seed2026,val::val_00017,val_00017,val,ETTh1,PatchTST,96,2026,inner_train,volatility_shrink,volatility,-0.21062352900886117,True
ETTh1_PatchTST_96_seed2026,val::val_00019,val_00019,val,ETTh1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-0.8006433604838925,True
ETTh1_PatchTST_96_seed2026,val::val_00022,val_00022,val,ETTh1,PatchTST,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.6501675292722604,True
ETTh1_PatchTST_96_seed2026,val::val_00023,val_00023,val,ETTh1,PatchTST,96,2026,inner_train,mrc_ridge_abstain,residual,-0.37921146416450036,True
ETTh1_PatchTST_96_seed2026,val::val_00025,val_00025,val,ETTh1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.409087136490386,True
ETTh1_PatchTST_96_seed2026,val::val_00026,val_00026,val,ETTh1,PatchTST,96,2026,inner_train,mrc_ridge_abstain,residual,-4.948953977735012,True
ETTh1_PatchTST_96_seed2026,val::val_00028,val_00028,val,ETTh1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-5.461190355575553,True
ETTh1_PatchTST_96_seed2026,val::val_00029,val_00029,val,ETTh1,PatchTST,96,2026,inner_train,mrc_ridge_abstain,residual,-3.7875971114686777,True
ETTh1_PatchTST_96_seed2026,val::val_00030,val_00030,val,ETTh1,PatchTST,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-1.3262462912401842,True
ETTh1_PatchTST_96_seed2026,val::val_00032,val_00032,val,ETTh1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-4.426468490520678,True
ETTh1_PatchTST_96_seed2026,val::val_00033,val_00033,val,ETTh1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-1.545656248896199,True
ETTh1_PatchTST_96_seed2026,val::val_00034,val_00034,val,ETTh1,PatchTST,96,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTh1_PatchTST_96_seed2026,val::val_00035,val_00035,val,ETTh1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-3.432668162013389,True
ETTh1_PatchTST_96_seed2026,val::val_00036,val_00036,val,ETTh1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-4.067446407788965,True
ETTh1_PatchTST_96_seed2026,val::val_00037,val_00037,val,ETTh1,PatchTST,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-2.38812742461686,True
ETTh1_PatchTST_96_seed2026,val::val_00039,val_00039,val,ETTh1,PatchTST,96,2026,inner_train,volatility_shrink,volatility,-1.4528218315323436,True
ETTh1_PatchTST_96_seed2026,val::val_00040,val_00040,val,ETTh1,PatchTST,96,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-1.0515227884607476,True
ETTh1_PatchTST_96_seed2026,val::val_00041,val_00041,val,ETTh1,PatchTST,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-1.7238552880974929,True
ETTh1_PatchTST_96_seed2026,val::val_00043,val_00043,val,ETTh1,PatchTST,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-1.1635881649387763,True
ETTh1_PatchTST_96_seed2026,val::val_00044,val_00044,val,ETTh1,PatchTST,96,2026,inner_train,teacher_short_preserve_mid_smooth,smoothing_teacher,-0.8771663883432534,True
ETTh1_PatchTST_96_seed2026,val::val_00045,val_00045,val,ETTh1,PatchTST,96,2026,inner_train,level_bias_bounded,level,-1.5263603208265524,True
ETTh1_PatchTST_96_seed2026,val::val_00046,val_00046,val,ETTh1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-1.964173681177357,True
ETTh1_PatchTST_96_seed2026,val::val_00047,val_00047,val,ETTh1,PatchTST,96,2026,inner_train,teacher_short_preserve_mid_smooth,smoothing_teacher,-2.140564010647079,True
ETTh1_PatchTST_96_seed2026,val::val_00048,val_00048,val,ETTh1,PatchTST,96,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTh1_PatchTST_96_seed2026,val::val_00050,val_00050,val,ETTh1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-2.9025711919973975,True
ETTh1_PatchTST_96_seed2026,val::val_00051,val_00051,val,ETTh1,PatchTST,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-4.015264017993037,True
ETTh1_PatchTST_96_seed2026,val::val_00052,val_00052,val,ETTh1,PatchTST,96,2026,inner_train,mrc_ridge_abstain,residual,-4.913862573582797,True
ETTh1_PatchTST_96_seed2026,val::val_00053,val_00053,val,ETTh1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-6.074521774354938,True
