config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,raw_gap,post_lrbn_gap,repair_ratio,conflict_cosine,norm_ratio,tail_volatility,anchor_disagreement,true_boundary_jump,mse_lrbn,mse_bp,delta_mse_vs_lrbn,harm_vs_lrbn,effective_strength,case_type
ETTh1_DLinear_192_seed2026,test::test_00077,test_00077,test,ETTh1,DLinear,192,2026,2.1046916624551857,0.6132439882846753,0.7086300123281628,-0.6780394758504602,0.06115659625833392,0.6414888812858344,0.08038587236301054,0.32892230271717365,28.064057550368517,29.026140255070032,0.9620827047015155,1,1.0,top_harm
ETTh1_DLinear_96_seed2026,test::test_00001,test_00001,test,ETTh1,DLinear,96,2026,5.719209850029521,4.669413455881945,0.18355619708113757,0.6821005643740925,0.5062365710138089,0.5029584812288629,0.9695963017500593,0.14116493239467334,2.6966931596291275,3.6576885752135726,0.9609954155844451,1,1.0,top_harm
ETTm1_PatchTST_192_seed2026,test::test_00057,test_00057,test,ETTm1,PatchTST,192,2026,3.141940139276056,1.5012345394049442,0.5221950587902435,-0.018652559142731083,0.17622367551161858,0.3010065303847297,0.9503668452011077,0.2325537585863324,33.49663376513607,34.45590211220472,0.9592683470686509,1,1.0,top_harm
ETTh1_DLinear_96_seed2026,test::test_00015,test_00015,test,ETTh1,DLinear,96,2026,9.129130325276329,7.408712060484911,0.18845368877243518,0.7138588158113243,0.5503968876302205,0.39994971808987534,0.8383555853004806,1.0551336353365537,1.8348968596586224,2.788250832127727,0.9533539724691045,1,1.0,top_harm
ETTh1_PatchTST_192_seed2026,test::test_00056,test_00056,test,ETTh1,PatchTST,192,2026,4.36478318206932,4.511502962636161,-0.0336144432937413,0.10747990527412996,0.6958962038749115,0.43422434080710764,0.313202049154005,0.1635101797103997,12.669865890616371,13.613426699945284,0.943560809328913,1,1.0,top_harm
ETTh1_PatchTST_96_seed2026,test::test_00004,test_00004,test,ETTh1,PatchTST,96,2026,3.250918183687445,1.2552510518149966,0.6138779955025894,-0.050371518838541386,0.2322089875232266,0.6155772575396201,0.03817554939233241,1.14201749884295,8.086918354527278,9.023486263458581,0.9365679089313037,1,1.0,top_harm
ETTm1_DLinear_192_seed2026,test::test_00048,test_00048,test,ETTm1,DLinear,192,2026,5.884980039013254,4.951494043102242,0.1586217809641427,-0.4265998093983997,0.516793588703754,0.44716814374127295,0.020946632262977584,1.1002574912506886,3.692326427040801,4.6032270137187625,0.9109005866779616,1,1.0,top_harm
ETTm1_PatchTST_192_seed2026,test::test_00052,test_00052,test,ETTm1,PatchTST,192,2026,5.249526727733937,6.388565045193081,-0.21697922591849927,0.07570706743939837,0.39048578649306276,0.16988146670223014,0.06906776566686743,0.0,6.959397892112778,7.8636275359400685,0.9042296438272901,1,1.0,top_harm
ETTm1_DLinear_96_seed2026,test::test_00005,test_00005,test,ETTm1,DLinear,96,2026,1.967472873571364,4.037541054288878,-1.052145708983026,0.5079751188549588,0.4726959784805313,0.5228543243560436,0.2737537461821433,0.26967320232773845,2.9109803917005883,3.802995447217896,0.8920150555173079,1,1.0,top_harm
ETTh1_DLinear_192_seed2026,test::test_00009,test_00009,test,ETTh1,DLinear,192,2026,1.3967961962926356,1.92977174666875,-0.38156999836424577,-0.5345493970498738,0.23310166128812054,0.49268676548988893,0.14302528828149047,2.1413199499097377,5.596287644286782,6.488185597710243,0.8918979534234603,1,1.0,top_harm
ETTm1_PatchTST_192_seed2026,test::test_00027,test_00027,test,ETTm1,PatchTST,192,2026,3.9874291388538876,3.1603794390480435,0.20741427395896972,-0.10180341240394718,1.070324191931347,0.3964440106525302,0.5557743020778003,2.4845871637175985,4.1382673537155235,5.026002395478222,0.8877350417626984,1,1.0,top_harm
ETTh1_DLinear_96_seed2026,test::test_00063,test_00063,test,ETTh1,DLinear,96,2026,2.4895916307508648,1.1092166479252237,0.5544583985702014,0.7360056221681286,0.10758425141039227,0.7610554183251935,0.055449314619164275,0.0,5.614949586959859,6.501155890638702,0.8862063036788435,1,1.0,top_harm
