feature,bin,n,mean_feature,mean_delta_mse_vs_lrbn,harm_rate_vs_lrbn,mean_win_size,mean_loss_size,win_loss_ratio,true_boundary_jump
post_lrbn_gap,"(0.012799999999999999, 1.132]",192,0.6003833187882978,0.009166896236839923,0.5208333333333334,0.15034162378049382,0.15591473465278696,0.9642553314331871,0.9071954471445259
post_lrbn_gap,"(1.132, 2.406]",192,1.779171072226018,-0.1903015844419922,0.4270833333333333,0.5753869141720106,0.32627629690315446,1.7634958530494749,0.9045798217287467
post_lrbn_gap,"(2.406, 4.512]",192,3.3910687327357087,-0.16783753418481293,0.4114583333333333,0.6788868468951651,0.5631570523502478,1.2055017903210465,0.7889912552841087
post_lrbn_gap,"(4.512, 1013864.0]",192,23988.287048995422,-0.6517353256319772,0.3333333333333333,1.3438109969705074,0.7324160170450833,1.8347645973724578,0.9326179692998622
