feature,bin,n,mean_feature,mean_delta_mse_vs_lrbn,harm_rate_vs_lrbn,mean_win_size,mean_loss_size,win_loss_ratio,true_boundary_jump
tail_volatility,"(-0.001, 0.245]",192,0.17915627148372507,-0.2151788459907558,0.4114583333333333,0.556681565831928,0.2732997279592753,2.0368902289795816,1.0567036517457067
tail_volatility,"(0.245, 0.356]",192,0.2955966003624972,-0.2474835286651876,0.4270833333333333,0.6609348187600037,0.3071462507302975,2.151856959575246,1.001128882086322
tail_volatility,"(0.356, 0.528]",192,0.43646898326272704,-0.11438572444413436,0.484375,0.6978739542777996,0.5067469073142834,1.3771646761592031,0.7930315090541534
tail_volatility,"(0.528, 1.162]",192,0.6874252364019409,-0.42365944892186463,0.3697916666666667,1.0012284527437585,0.5606482899858699,1.785840522068813,0.6825204505710615
anchor_disagreement,"(-0.001, 0.0738]",192,0.03799026872461439,-0.22626557955401508,0.453125,0.6499599954902222,0.28508975002416564,2.2798433568260337,0.7049383197114797
anchor_disagreement,"(0.0738, 0.203]",192,0.13615012356783215,-0.28743022695534465,0.4270833333333333,0.7650246316129669,0.35324519392683146,2.165704227852527,0.7682005625565062
anchor_disagreement,"(0.203, 0.375]",192,0.2833208825784479,-0.33962336036426777,0.421875,0.8118890810957085,0.30755559026770674,2.6398123799046838,1.0622576933880887
anchor_disagreement,"(0.375, 1.39]",192,0.6353685777796779,-0.14738838114831487,0.390625,0.7122035406203581,0.7337232676280723,0.9706704998139329,0.9979879178011686
