feature,bin,n,mean_feature,mean_delta_mse_vs_lrbn,harm_rate_vs_lrbn,mean_win_size,mean_loss_size,win_loss_ratio,true_boundary_jump
repair_ratio,"(-inf, 0.0]",339,-3.767836609443104,-0.23731034118286068,0.41297935103244837,0.7894004334610124,0.5474462899839407,1.4419687072214558,0.8672578316482334
repair_ratio,"(0.0, 0.3]",130,0.1546571931002491,-0.40345535975571023,0.4461538461538462,1.1650675901826777,0.5419943056019044,2.1495937441499318,0.8669395188861605
repair_ratio,"(0.3, 0.7]",183,0.490795861198164,-0.32514762675853415,0.3770491803278688,0.6913391613992531,0.27986447395221875,2.4702640064799555,0.9321852635147018
repair_ratio,"(0.7, inf]",116,0.8424618510890692,0.0022721457399215946,0.5,0.10444472597751915,0.10898901745736234,0.9583049634824848,0.8717015270400712
