split,method,mean_mse,mean_mae,lrbn_mse,lrbn_mae,delta_mse_vs_lrbn,delta_pct_vs_lrbn,delta_mae_vs_lrbn,delta_mae_pct_vs_lrbn,harm_rate_vs_lrbn,win_rate_vs_lrbn,mean_win_size,mean_loss_size,win_loss_ratio,coverage,mean_strength,test_threshold_leakage,q4_improvement_pct_vs_lrbn,low_delta_pct_vs_lrbn,config_improved_ratio,param_alpha,param_anchor_mode,param_bridge_mode,param_gap_tau_quantile,param_gap_tau,param_gap_temp,param_boundary_clip,param_norm_clip,param_k_value,param_conflict_eta,param_high_repair
val,LRBN-BP-safe-controller,8.791517409873453,2.304423458616943,8.79717792520947,2.3053724718885635,-0.00566051533601612,-0.06434467254960122,-0.0009490132716205576,-0.041165290167909235,0.23958333333333334,0.6263020833333334,0.009540340185459913,0.0013131948431839,7.264929180682204,0.8658854166666666,0.14804266153554854,False,0.20199221849853785,-1.0049246733935923e-05,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.2,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.793856841427216,2.3048111861030924,8.79717792520947,2.3053724718885635,-0.0033210837822533327,-0.037751694994840754,-0.0005612857854707512,-0.024346858908079513,0.19921875,0.5638020833333334,0.006237292229996513,0.0009814064759341848,6.355397920194275,0.7630208333333334,0.08605217822004073,False,0.11809049114801556,-5.140411731637108e-06,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.2,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.793580021906267,2.3047686506298017,8.79717792520947,2.3053724718885635,-0.0035979033032021725,-0.040898380477243555,-0.0006038212587616978,-0.026191917510316735,0.23828125,0.6276041666666666,0.006047803370472109,0.0008297895503185139,7.288270243278263,0.8658854166666666,0.09221991808524099,False,0.12786470538366293,-6.662155318504235e-06,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.2,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.791358189063045,2.304388009714903,8.79717792520947,2.3053724718885635,-0.005819736146424066,-0.06615458035845592,-0.0009844621736603452,-0.04270295500595536,0.20052083333333334,0.5625,0.01113758010631546,0.002219982113471392,5.01694579846938,0.7630208333333334,0.1566065848909377,False,0.17934103936067747,-0.0005495582692962063,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.2,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.790937297559708,2.3043209074724413,8.79717792520947,2.3053724718885635,-0.006240627649760501,-0.07093897265376757,-0.0010515644161221557,-0.04561364483975945,0.23958333333333334,0.6263020833333334,0.010693603346875202,0.001906636819733185,5.608591605010339,0.8658854166666666,0.16628936115195866,False,0.19160683856162863,-0.0007713370238276512,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.2,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.793460108923044,2.304744137213683,8.79717792520947,2.3053724718885635,-0.00371781628642332,-0.04226146514037249,-0.000628334674880476,-0.027255234449828088,0.19921875,0.5638020833333334,0.007081443287354745,0.0013789675519705518,5.13528539839927,0.7630208333333334,0.09636372466605608,False,0.11230288996074797,-0.0003784174967119259,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.2,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.793137605895662,2.304693528811613,8.79717792520947,2.3053724718885635,-0.004040319313806663,-0.045927447910726074,-0.0006789430769501217,-0.02945047198595422,0.23828125,0.6276041666666666,0.0068865967874152875,0.001182373871752193,5.824332479442512,0.8658854166666666,0.1035130360243522,False,0.12181920185615804,-0.0005126449271677583,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.2,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.784897527292445,2.303232247518157,8.79717792520947,2.3053724718885635,-0.012280397917023109,-0.13959474285354304,-0.0021402243704064998,-0.09283638055110441,0.20703125,0.5559895833333334,0.02478767455625782,0.00725151846068139,3.4182689471136194,0.7630208333333334,0.3314929574899213,False,0.23083511045416624,-0.002105103889884696,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,0.5,1.0,0.3,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.783879968573888,2.3030619505981473,8.79717792520947,2.3053724718885635,-0.013297956635581504,-0.15116161948206006,-0.002310521290416022,-0.10022333955003312,0.24609375,0.6197916666666666,0.023979485907489873,0.00635663807322003,3.772347569234362,0.8658854166666666,0.3549696687673835,False,0.24884478610226554,-0.0027984289673899767,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,0.5,1.0,0.3,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.788992681678641,2.3039669307872686,8.79717792520947,2.3053724718885635,-0.0081852435308295,-0.09304396922640626,-0.0014055411012950571,-0.060968069686663476,0.203125,0.5598958333333334,0.01623989220331301,0.00446722189581756,3.63533673246683,0.7630208333333334,0.20330477421312332,False,0.1466033023606065,-0.0014276706934066912,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,0.5,1.0,0.3,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.788239235873553,2.3038421854822473,8.79717792520947,2.3053724718885635,-0.008938689335916666,-0.10160859995955128,-0.0015302864063160644,-0.06637913909090465,0.2421875,0.6236979166666666,0.015847761752344043,0.0039041100504774084,4.059240378739411,0.8658854166666666,0.21982077146945112,False,0.16025967544110153,-0.0018557670596932928,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,0.5,1.0,0.3,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.784638696515463,2.303189375317262,8.79717792520947,2.3053724718885635,-0.012539228694006139,-0.14253694521534854,-0.002183096571301431,-0.09469604536587828,0.20572916666666666,0.5572916666666666,0.025334807908522248,0.007678292075005115,3.2995325868975236,0.7630208333333334,0.33123347937967096,False,0.22564885633945755,-0.007647158487093325,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,1.0,1.0,0.3,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.783558994346828,2.30300590740938,8.79717792520947,2.3053724718885635,-0.013618930862641281,-0.15481022394844898,-0.0023665644791838933,-0.10265432149363629,0.24479166666666666,0.62109375,0.024600314012200447,0.006781972772931434,3.6273041138332536,0.8658854166666666,0.35641368056525374,False,0.24302246499178456,-0.010862127245653054,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,1.0,1.0,0.3,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.78875555779615,2.3039250017106245,8.79717792520947,2.3053724718885635,-0.008422367413318827,-0.09573942320308727,-0.001447470177938617,-0.06278682465894769,0.20442708333333334,0.55859375,0.01678601556352468,0.00466765925683585,3.596230718134407,0.7630208333333334,0.20404158809295994,False,0.1430961730677055,-0.005296778811890432,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,1.0,1.0,0.3,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.787964619550813,2.3037919304810863,8.79717792520947,2.3053724718885635,-0.009213305658655064,-0.10473024106721271,-0.001580541407477051,-0.06855904717759224,0.24348958333333334,0.6223958333333334,0.016413662034476615,0.0041171749017793165,3.9866225166091405,0.8658854166666666,0.22155603435851776,False,0.15629887932699207,-0.007239252444689488,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,1.0,1.0,0.3,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.78736427127201,2.3036697459427384,8.79717792520947,2.3053724718885635,-0.009813653937459988,-0.1115545690872326,-0.0017027259458249923,-0.07385903836373661,0.20572916666666666,0.5572916666666666,0.019482781155203716,0.005074329813024803,3.839471118034973,0.7630208333333334,0.2701133951235432,False,0.22961122596142874,-0.0005510370400001959,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,0.5,1.0,0.3,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.786562614625431,2.303537692668517,8.79717792520947,2.3053724718885635,-0.010615310584038208,-0.12066722603792966,-0.0018347792200460733,-0.07958710509736482,0.24479166666666666,0.62109375,0.01882739410109151,0.004404832221698456,4.27424937228101,0.8658854166666666,0.28812384265225144,False,0.2474431076007905,-0.0007304249381482626,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,0.5,1.0,0.3,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.790718748955193,2.3042628652489907,8.79717792520947,2.3053724718885635,-0.006459176254276687,-0.07342327621252895,-0.0011096066395724783,-0.04813133878755391,0.20182291666666666,0.5611979166666666,0.012628816913112836,0.0031120821049492723,4.057983018249612,0.7630208333333334,0.1651399399768322,False,0.14577163137994348,-0.0003733755964339007,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,0.5,1.0,0.3,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.790117888461177,2.3041649404171998,8.79717792520947,2.3053724718885635,-0.0070600367482923825,-0.08025342672717428,-0.0012075314713635209,-0.05237901817820582,0.24088541666666666,0.625,0.012334697636527526,0.0026948467180792596,4.577125586594821,0.8658854166666666,0.17808196289596276,False,0.15930551375703467,-0.000484271013194177,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,0.5,1.0,0.3,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.786635394995143,2.303545506360482,8.79717792520947,2.3053724718885635,-0.010542530214327427,-0.11983991107115977,-0.0018269655280811238,-0.0792481710627828,0.20442708333333334,0.55859375,0.021039315147928044,0.005918490406736723,3.554838844647215,0.7630208333333334,0.2812044304178596,False,0.22072071865172557,-0.0042568852139158895,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.3,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.78575550820311,2.303398204650714,8.79717792520947,2.3053724718885635,-0.011422417006359653,-0.12984183212485775,-0.001974267237849298,-0.08563766824491649,0.24348958333333334,0.6223958333333334,0.02038317588540382,0.005191132686303815,3.926529690501919,0.8658854166666666,0.3014416858620606,False,0.2374947663939896,-0.006010853953059281,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.3,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.790175432038565,2.304171937510085,8.79717792520947,2.3053724718885635,-0.007002493170905425,-0.07959931267137907,-0.001200534378478412,-0.05207550571156246,0.203125,0.5598958333333334,0.01381311570227401,0.0036008012610414006,3.8361121149901876,0.7630208333333334,0.17282365233600872,False,0.13976959376070097,-0.0029398588400135666,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.3,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.789524311682987,2.304063899428568,8.79717792520947,2.3053724718885635,-0.00765361352648234,-0.08700078119199911,-0.0013085724599953073,-0.056761866912011204,0.2421875,0.6236979166666666,0.013496225617764365,0.003154391841777928,4.278537198088064,0.8658854166666666,0.18709673612867286,False,0.15254437731525186,-0.004000466497323678,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.3,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.789464723256867,2.3040483909651877,8.79717792520947,2.3053724718885635,-0.007713201952602117,-0.08767813961943335,-0.0013240809233756956,-0.05743457657181683,0.203125,0.5598958333333334,0.015004479287117007,0.003385814063217223,4.431559055333694,0.7630208333333334,0.21229304699318316,False,0.22462631721118761,-0.0001230213049821568,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.3,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.788851704618862,2.3039490498095807,8.79717792520947,2.3053724718885635,-0.00832622059060724,-0.09464649518208404,-0.0014234220789826363,-0.061743691753306566,0.2421875,0.6236979166666666,0.014479899974243125,0.0029104014735273896,4.975207150586728,0.8658854166666666,0.22582370131848117,False,0.2417384173776844,-0.00016294437873823477,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.3,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.792173738530543,2.304517407279095,8.79717792520947,2.3053724718885635,-0.0050041866789258095,-0.05688399979836203,-0.0008550646094685586,-0.03709008484251631,0.20052083333333334,0.5625,0.009628403395004866,0.0020536032287472765,4.68851839295868,0.7630208333333334,0.12965563783934575,False,0.14235954663118286,-8.333770776131332e-05,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.3,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.791708419558839,2.3044431031913164,8.79717792520947,2.3053724718885635,-0.005469505650630612,-0.062173411643062206,-0.000929368697247148,-0.04031316867657738,0.23958333333333334,0.6263020833333334,0.009407096476725746,0.0017621362261998578,5.338431247565955,0.8658854166666666,0.13955728420522998,False,0.1553933082025894,-0.00010802574321908091,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.3,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.78859183467226,2.3038947731429182,8.79717792520947,2.3053724718885635,-0.0085860905372086,-0.09760051007771962,-0.0014776987456448655,-0.06409804737648134,0.20442708333333334,0.55859375,0.01692822704231607,0.00425536222023815,3.9780837412546464,0.7630208333333334,0.23049639867528646,False,0.21132066946216482,-0.0021245995265535217,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.3,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.787902749065571,2.3037811009955447,8.79717792520947,2.3053724718885635,-0.0092751761438973,-0.10543354030359768,-0.0015913708930185304,-0.06902879710419764,0.24348958333333334,0.6223958333333334,0.01635311511286369,0.0037083087991214804,4.409846078157527,0.8658854166666666,0.24618686399038814,False,0.22698745816679794,-0.0029894734266754878,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.3,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.791550234018446,2.304411135028625,8.79717792520947,2.3053724718885635,-0.005627691191022157,-0.06397155124598637,-0.0009613368599381365,-0.0416998496985116,0.20182291666666666,0.5611979166666666,0.01096699756792347,0.0026110265617419253,4.200246648636338,0.7630208333333334,0.1414751730047389,False,0.13344900936637963,-0.0014647487061318768,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.3,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.791034386611775,2.304327130065032,8.79717792520947,2.3053724718885635,-0.006143538597693453,-0.06983533404622384,-0.0010453418235311428,-0.04534372782463854,0.24088541666666666,0.625,0.01070466096879524,0.0022702682269899652,4.715131758536904,0.8658854166666666,0.1527198960033095,False,0.1454297865134651,-0.0019879984263794933,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.3,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.791873702298219,2.304479088777574,8.79717792520947,2.3053724718885635,-0.005304222911251345,-0.060294596179776935,-0.0008933831109896388,-0.03875222412031965,0.20052083333333334,0.5625,0.009982356140301882,0.0015502250439570202,6.439253311434392,0.7630208333333334,0.139855751877439,False,0.18942253592681835,-7.588649162741282e-06,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.3,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.791517409873453,2.304423458616943,8.79717792520947,2.3053724718885635,-0.00566051533601612,-0.06434467254960122,-0.0009490132716205576,-0.041165290167909235,0.23958333333333334,0.6263020833333334,0.009540340185459913,0.0013131948431839,7.264929180682204,0.8658854166666666,0.14804266153554854,False,0.20199221849853785,-1.0049246733935923e-05,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.3,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.793856841427216,2.3048111861030924,8.79717792520947,2.3053724718885635,-0.0033210837822533327,-0.037751694994840754,-0.0005612857854707512,-0.024346858908079513,0.19921875,0.5638020833333334,0.006237292229996513,0.0009814064759341848,6.355397920194275,0.7630208333333334,0.08605217822004073,False,0.11809049114801556,-5.140411731637108e-06,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.3,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.793580021906267,2.3047686506298017,8.79717792520947,2.3053724718885635,-0.0035979033032021725,-0.040898380477243555,-0.0006038212587616978,-0.026191917510316735,0.23828125,0.6276041666666666,0.006047803370472109,0.0008297895503185139,7.288270243278263,0.8658854166666666,0.09221991808524099,False,0.12786470538366293,-6.662155318504235e-06,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.3,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.791358189063045,2.304388009714903,8.79717792520947,2.3053724718885635,-0.005819736146424066,-0.06615458035845592,-0.0009844621736603452,-0.04270295500595536,0.20052083333333334,0.5625,0.01113758010631546,0.002219982113471392,5.01694579846938,0.7630208333333334,0.1566065848909377,False,0.17934103936067747,-0.0005495582692962063,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.3,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.790937297559708,2.3043209074724413,8.79717792520947,2.3053724718885635,-0.006240627649760501,-0.07093897265376757,-0.0010515644161221557,-0.04561364483975945,0.23958333333333334,0.6263020833333334,0.010693603346875202,0.001906636819733185,5.608591605010339,0.8658854166666666,0.16628936115195866,False,0.19160683856162863,-0.0007713370238276512,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.3,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.793460108923044,2.304744137213683,8.79717792520947,2.3053724718885635,-0.00371781628642332,-0.04226146514037249,-0.000628334674880476,-0.027255234449828088,0.19921875,0.5638020833333334,0.007081443287354745,0.0013789675519705518,5.13528539839927,0.7630208333333334,0.09636372466605608,False,0.11230288996074797,-0.0003784174967119259,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.3,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.793137605895662,2.304693528811613,8.79717792520947,2.3053724718885635,-0.004040319313806663,-0.045927447910726074,-0.0006789430769501217,-0.02945047198595422,0.23828125,0.6276041666666666,0.0068865967874152875,0.001182373871752193,5.824332479442512,0.8658854166666666,0.1035130360243522,False,0.12181920185615804,-0.0005126449271677583,1.0,0.2,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.3,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.7734272458574,2.301206816220003,8.79717792520947,2.3053724718885635,-0.02375067935206884,-0.2699806634240131,-0.004165655668560891,-0.18069338908514443,0.20963541666666666,0.5533854166666666,0.04835988474294361,0.014362914741379913,3.3669942308907097,0.7630208333333334,0.33149308332967536,False,0.4545582605282994,-0.0021047879170851542,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,0.5,2.0,0.2,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.771473050069085,2.300877848859145,8.79717792520947,2.3053724718885635,-0.025704875140382843,-0.2921945575012661,-0.004494623029418188,-0.19496298601328402,0.24869791666666666,0.6171875,0.04672322332397972,0.012594051035352685,3.709940994634165,0.8658854166666666,0.35496979156549635,False,0.49016342890835934,-0.0027977373388811213,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,0.5,2.0,0.2,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.781287746362649,2.302626430826206,8.79717792520947,2.3053724718885635,-0.015890178846820435,-0.1806281396585425,-0.0027460410623574116,-0.11911485384383924,0.20572916666666666,0.5572916666666666,0.03174921040626069,0.00876585252861698,3.621915162667954,0.7630208333333334,0.20330519202298378,False,0.2901595878350221,-0.0014274874324633963,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,0.5,2.0,0.2,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.77983533501322,2.3023846776047625,8.79717792520947,2.3053724718885635,-0.017342590196250385,-0.19713810865231,-0.0029877942838009036,-0.1296013684241352,0.24479166666666666,0.62109375,0.030943868432944204,0.007665510488266433,4.036760253959246,0.8658854166666666,0.21982118251080263,False,0.3172039934144823,-0.001855422797355535,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,0.5,2.0,0.2,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.773307869507818,2.301197607056874,8.79717792520947,2.3053724718885635,-0.023870055701652113,-0.2713376480213643,-0.004174864831689311,-0.18109285438636208,0.2109375,0.5520833333333334,0.048717327326560346,0.014345333380202252,3.3960377270434843,0.7630208333333334,0.3312336052222619,False,0.4446068312818633,-0.007646038432645445,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,1.0,2.0,0.2,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.771306415821613,2.3008577111720254,8.79717792520947,2.3053724718885635,-0.025871509387856803,-0.294088735937802,-0.004514760716537786,-0.1958364972258026,0.25,0.6158854166666666,0.04714403844883243,0.01265526550220684,3.72524789686415,0.8658854166666666,0.3564138033662738,False,0.4789745927391868,-0.010859689696985718,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,1.0,2.0,0.2,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.781127110413978,2.3026040467790545,8.79717792520947,2.3053724718885635,-0.01605081479549111,-0.1824541337427118,-0.0027684251095085183,-0.1200858052769475,0.20703125,0.5559895833333334,0.03213527890321567,0.008771939174439754,3.6634137138930796,0.7630208333333334,0.20404200590423271,False,0.28332793523142896,-0.005296129592197765,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,1.0,2.0,0.2,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.77964922665043,2.3023556483209666,8.79717792520947,2.3053724718885635,-0.017528698559039626,-0.19925365484406338,-0.0030168235675966577,-0.13086056987743389,0.24609375,0.6197916666666666,0.03134449737983076,0.007713969626756681,4.063336811405278,0.8658854166666666,0.2215564454012066,False,0.3094871604683427,-0.007238039003680793,1.0,0.2,hybrid,short_linear,0.5,2.4260872328869336,1.0,2.0,0.2,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.777960275303371,2.3020154234757055,8.79717792520947,2.3053724718885635,-0.019217649906096944,-0.21845244063078617,-0.0033570484128578916,-0.14561848201241223,0.20833333333333334,0.5546875,0.03846363105577363,0.010164698136731926,3.784036938235212,0.7630208333333334,0.2701135209721511,False,0.45221531861798175,-0.0005509542573868529,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,0.5,2.0,0.2,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.7763917366118,2.301755951428694,8.79717792520947,2.3053724718885635,-0.02078618859767103,-0.2362824618389986,-0.003616520459869393,-0.15687358499685183,0.24739583333333334,0.6184895833333334,0.03714159999600602,0.008834037658376353,4.204369438825558,0.8658854166666666,0.2881239654597159,False,0.48747453538420094,-0.0007302435961538341,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,0.5,2.0,0.2,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.784478737867234,2.303176477039006,8.79717792520947,2.3053724718885635,-0.012699187342233761,-0.14435524023458482,-0.0021959948495569614,-0.09525553318648042,0.20442708333333334,0.55859375,0.024993958995249144,0.006174729491250659,4.047775461728306,0.7630208333333334,0.16514035778788635,False,0.28853953772168633,-0.00037332756314976663,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,0.5,2.0,0.2,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.783300674526425,2.302984211351655,8.79717792520947,2.3053724718885635,-0.013877250683043053,-0.15774661812287732,-0.002388260536907948,-0.10359543005180061,0.24348958333333334,0.6223958333333334,0.024391297115695543,0.0053546069343604515,4.555189925758677,0.8658854166666666,0.1780823739382941,False,0.31534484723448336,-0.00048418072412586476,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,0.5,2.0,0.2,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.776855213146879,2.301831878521121,8.79717792520947,2.3053724718885635,-0.02032271206259008,-0.231013993490476,-0.003540593367442243,-0.15358010019022753,0.20703125,0.5559895833333334,0.040786867792104255,0.011372010585907779,3.5865981321426195,0.7630208333333334,0.28120455626676594,False,0.4351257547182352,-0.004256265445509769,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,1.0,2.0,0.2,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.775188581669223,2.3015528044183697,8.79717792520947,2.3053724718885635,-0.021989343540246536,-0.24995906303358087,-0.0038196674701938067,-0.16568548033785516,0.24609375,0.6197916666666666,0.039431174996007394,0.009954621477196727,3.9610883724157118,0.8658854166666666,0.30144180866969167,False,0.4683249319238369,-0.0060095034026113004,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,1.0,2.0,0.2,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.78365957691634,2.303045918920938,8.79717792520947,2.3053724718885635,-0.01351834829312873,-0.1536668735438854,-0.0023265529676254775,-0.10091874462384502,0.20442708333333334,0.55859375,0.026732447880174766,0.0069180168883573815,3.8641723010883133,0.7630208333333334,0.17282407014801338,False,0.27683797954080047,-0.0029394992481378466,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,1.0,2.0,0.2,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.782418870458509,2.302840577658692,8.79717792520947,2.3053724718885635,-0.014759054750959658,-0.16777033339168684,-0.002531894229870908,-0.10982581989515174,0.24348958333333334,0.6223958333333334,0.026077434815667808,0.006043100498140069,4.31523382266365,0.8658854166666666,0.18709714717181267,False,0.30216089022738885,-0.003999793709520969,1.0,0.2,hybrid,short_linear,0.6,3.116005981912195,1.0,2.0,0.2,H_div_4,0.0,0.7
val,LRBN-BP-safe-controller,8.78198601485086,2.3027467455789488,8.79717792520947,2.3053724718885635,-0.015191910358609671,-0.1726907250313316,-0.0026257263096147684,-0.11389596823259449,0.20442708333333334,0.55859375,0.029708863015802764,0.006864427250746233,4.3279386103461155,0.7630208333333334,0.2122931728509466,False,0.4426449888598189,-0.00012300281869347167,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,0.5,2.0,0.2,H_div_4,-0.2,0.5
val,LRBN-BP-safe-controller,8.780775825565213,2.3025495476037383,8.79717792520947,2.3053724718885635,-0.01640209964425707,-0.18644728758536927,-0.002822924284824975,-0.12244981264427522,0.24348958333333334,0.6223958333333334,0.028663064543844593,0.005904450936728792,4.854476107301439,0.8658854166666666,0.22582382413546495,False,0.4765017512744044,-0.00016290387433932237,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,0.5,2.0,0.2,H_div_4,-0.2,0.7
val,LRBN-BP-safe-controller,8.787281542050922,2.3036701210483064,8.79717792520947,2.3053724718885635,-0.009896383158547255,-0.11249497545046827,-0.001702350840256565,-0.0738427674326447,0.203125,0.5598958333333334,0.019161177083268137,0.0040954094874423525,4.678684843401613,0.7630208333333334,0.12965605565241753,False,0.28188372993943894,-8.332698013710422e-05,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,0.5,2.0,0.2,H_div_4,0.0,0.5
val,LRBN-BP-safe-controller,8.78636155536274,2.3035224292976646,8.79717792520947,2.3053724718885635,-0.010816369846729195,-0.1229527233209459,-0.0018500425908985908,-0.08024918339371259,0.2421875,0.6236979166666666,0.018709422578834674,0.0035206525428698203,5.3141766218763875,0.8658854166666666,0.13955769524918035,False,0.3077119713652328,-0.00010800557479533959,1.0,0.2,hybrid,short_linear,0.7,3.8710284796289334,0.5,2.0,0.2,H_div_4,0.0,0.7
