dataset,backbone,horizon,seq_len,epochs,batch_size,learning_rate,max_train_windows,max_eval_windows,device,n_val,n_test,prediction_path,adapter_mode,test_threshold_leakage,mse,mae,variant,method,model_label,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,status,blocker_reason,tail_len,learned_params
ETTh1,DLinear,336,96,4,256,0.001,4096,512,cpu,512,512,baseline_predictions\halluguard_lrbn_nst_main\ETTh1_DLinear_336_lrbn_nst_feature_gate.jsonl,learnable_reversible_boundary_normalization,False,7.6037505847243825,2.164033579885869,lrbn_nst_feature_gate,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-lrbn_nst_feature_gate,-12.978373217708945,-5.641447958240545,completed,,48,"{""lrbn_branch.beta"": 0.7005047798156738, ""lrbn_branch.gamma"": 0.36009731888771057}"
ETTh1,DLinear,336,96,4,256,0.001,4096,512,cpu,512,512,baseline_predictions\halluguard_lrbn_nst_main\ETTh1_DLinear_336_lrbn_nst_conservative_gate.jsonl,learnable_reversible_boundary_normalization,False,7.600521101193139,2.163966594745234,lrbn_nst_conservative_gate,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-lrbn_nst_conservative_gate,-13.015333255709143,-5.6443687173902175,completed,,48,"{""lrbn_branch.beta"": 0.6992357969284058, ""lrbn_branch.gamma"": 0.3597913384437561}"
ETTh1,DLinear,720,96,4,256,0.001,4096,512,cpu,512,512,baseline_predictions\halluguard_lrbn_nst_main\ETTh1_DLinear_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,8.55880669977678,2.299467853451716,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-48.96038043887721,-32.20851929190544,completed,,48,"{""beta"": 0.6984759569168091, ""gamma"": 0.35753750801086426}"
ETTh1,DLinear,720,96,4,256,0.001,4096,512,cpu,512,512,baseline_predictions\halluguard_lrbn_nst_main\ETTh1_DLinear_720_lrbn_nst_feature_gate.jsonl,learnable_reversible_boundary_normalization,False,8.57314811701507,2.30035426615703,lrbn_nst_feature_gate,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-lrbn_nst_feature_gate,-48.87485677822148,-32.182386623983376,completed,,48,"{""lrbn_branch.beta"": 0.699993908405304, ""lrbn_branch.gamma"": 0.35680845379829407}"
ETTh1,DLinear,720,96,4,256,0.001,4096,512,cpu,512,512,baseline_predictions\halluguard_lrbn_nst_main\ETTh1_DLinear_720_lrbn_nst_conservative_gate.jsonl,learnable_reversible_boundary_normalization,False,8.569505326559439,2.30007208085349,lrbn_nst_conservative_gate,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-lrbn_nst_conservative_gate,-48.89658020831147,-32.19070583554893,completed,,48,"{""lrbn_branch.beta"": 0.6996213793754578, ""lrbn_branch.gamma"": 0.3580498993396759}"
ETTh1,PatchTST,96,96,4,256,0.001,4096,512,cpu,512,512,baseline_predictions\halluguard_lrbn_nst_main\ETTh1_PatchTST_96_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,4.718595693654283,1.6520946749028738,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.9075250264757309,0.4066134454623591,completed,,48,"{""beta"": 0.7070156931877136, ""gamma"": 0.36076825857162476}"
ETTh1,PatchTST,96,96,4,256,0.001,4096,512,cpu,512,512,baseline_predictions\halluguard_lrbn_nst_main\ETTh1_PatchTST_96_lrbn_nst_feature_gate.jsonl,learnable_reversible_boundary_normalization,False,4.674229726172011,1.646949809020667,lrbn_nst_feature_gate,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-lrbn_nst_feature_gate,-0.041244536481697236,0.09393247886226909,completed,,48,"{""lrbn_branch.beta"": 0.7065722942352295, ""lrbn_branch.gamma"": 0.35952022671699524}"
ETTh1,PatchTST,96,96,4,256,0.001,4096,512,cpu,512,512,baseline_predictions\halluguard_lrbn_nst_main\ETTh1_PatchTST_96_lrbn_nst_conservative_gate.jsonl,learnable_reversible_boundary_normalization,False,4.685862398029708,1.6483866661442006,lrbn_nst_conservative_gate,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-lrbn_nst_conservative_gate,0.20752102912587278,0.1812579572205166,completed,,48,"{""lrbn_branch.beta"": 0.7069199681282043, ""lrbn_branch.gamma"": 0.36037489771842957}"
ETTh1,PatchTST,192,96,4,256,0.001,4096,512,cpu,512,512,baseline_predictions\halluguard_lrbn_nst_main\ETTh1_PatchTST_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.2519200963934685,1.9190589716748025,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,-0.5526786544388288,0.28052830292671166,completed,,48,"{""beta"": 0.7074911594390869, ""gamma"": 0.3611968457698822}"
ETTh1,PatchTST,192,96,4,256,0.001,4096,512,cpu,512,512,baseline_predictions\halluguard_lrbn_nst_main\ETTh1_PatchTST_192_lrbn_nst_feature_gate.jsonl,learnable_reversible_boundary_normalization,False,6.24342185938255,1.9142691058024335,lrbn_nst_feature_gate,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-lrbn_nst_feature_gate,-0.6878574305372482,0.030233607833451918,completed,,48,"{""lrbn_branch.beta"": 0.706248939037323, ""lrbn_branch.gamma"": 0.36011970043182373}"
