sample_id,dataset,backbone,horizon,seed,split,delta_bp_vs_lrbn,g_L,g_y,repair_ratio,A_bp,conflict_cosine,case_type,segment_harm_pattern,save_path
test_00028,ETTh1,DLinear,96,2026,test,0.19765846084548588,7.156415923220962,0.5635813376661638,0.25067964948415344,0.6713194243993315,0.7322178172312017,high_gap_low_repair_win,,
test_00089,ETTh1,DLinear,96,2026,test,0.2561333107874484,5.5615940809411955,0.0,-0.4094451251270981,0.252172820210149,-0.6923850603478435,high_gap_low_repair_win,,
test_00093,ETTh1,DLinear,96,2026,test,0.26239341328604393,4.658184088326012,1.7315248263756455,-0.31844961960777196,0.48306493621775864,-0.6851050540666593,high_gap_low_repair_win,,
test_00010,ETTh1,DLinear,96,2026,test,0.36019411417235503,6.273294880790408,0.4917934324851287,0.14637405314845853,0.6677116218813662,0.7044233648345284,high_gap_low_repair_win,,
test_00069,ETTh1,DLinear,96,2026,test,0.5285167051829103,5.55964186869317,3.5245340626212593,-0.2074919301850724,0.29689527900816254,-0.6700100500209607,high_gap_low_repair_win,,
test_00015,ETTh1,DLinear,96,2026,test,0.9533539724691045,7.408712060484911,1.0551336353365537,0.18845368877243518,-0.29616245602199226,0.7138588158113243,high_gap_low_repair_win,,
test_00001,ETTh1,DLinear,96,2026,test,0.9609954155844451,4.669413455881945,0.14116493239467334,0.18355619708113757,-1.0798588513702965,0.6821005643740925,high_gap_low_repair_win,,
test_00060,ETTh1,DLinear,192,2026,test,4.377029371485616,4.571762467456284,3.617196926912944,-5.279252390474705,-12.68549423152011,-0.6616097208355219,top_harm,,
test_00081,ETTh1,DLinear,192,2026,test,2.622974390566691,5.032730010025423,0.16064344704018227,0.5186766986051488,-5.527754460259648,0.7430738974356793,top_harm,,
test_00004,ETTh1,DLinear,192,2026,test,2.3311760009511273,4.090480777603539,1.1544052153716409,-1.7643724285798688,-4.546018659500324,-0.4335886892411023,top_harm,,
test_00069,ETTh1,DLinear,192,2026,test,1.2768479548390461,2.7376068641422857,0.15024874692925128,0.6178750856593036,-8.394388043349835,0.7196155124518729,top_harm,,
test_00030,ETTh1,DLinear,192,2026,test,1.162467160606509,3.8874427915821075,2.1623052087984194,-1.5639949387087522,-9.742991006767769,-0.6342356652230005,top_harm,,
test_00003,ETTh1,DLinear,192,2026,test,1.0591314413082262,4.5131758490617155,3.0701720978684865,-2.131685903645229,-1.6890299226646937,-0.463275136494841,top_harm,,
test_00077,ETTh1,DLinear,192,2026,test,0.9620827047015155,0.6132439882846753,0.32892230271717365,0.7086300123281628,-73.40692813573268,-0.6780394758504605,top_harm,,
test_00009,ETTh1,DLinear,192,2026,test,0.8918979534234603,1.92977174666875,2.1413199499097377,-0.38156999836424577,-10.808842269451214,-0.534549397049874,top_harm,,
test_00056,ETTh1,DLinear,192,2026,test,0.8362880860621882,4.182718998718718,0.1635101797103997,-10.880622481218381,-2.0342826765761126,-0.6649510016553943,top_harm,,
test_00011,ETTh1,DLinear,192,2026,test,0.657910368463726,2.0114777173777525,0.08794076608556217,0.5248624415623258,-2.0715956322032105,0.6531023732091823,top_harm,,
test_00017,ETTh1,DLinear,192,2026,test,0.4593482106864002,2.226926758430453,1.3270701802016602,-1.8154239267743475,-2.9505040339760766,-0.5978716770917878,top_harm,,
test_00028,ETTh1,DLinear,192,2026,test,0.44314260528344285,3.622131408779149,0.7800564313034779,-0.31005761093557194,-4.525200850703213,-0.6505495597683842,top_harm,,
test_00041,ETTh1,DLinear,192,2026,test,0.41891888151298673,1.5211481034313963,2.1169918839617483,0.5763025792022002,-15.252191927816007,-0.6863329708035618,top_harm,,
test_00090,ETTh1,DLinear,192,2026,test,0.36375290277488137,0.9333383805648415,0.718625238738306,0.7640884184462264,-9.662252291311656,0.7148007475391186,top_harm,,
test_00001,ETTh1,DLinear,192,2026,test,0.3296304111593269,2.901919216433822,0.512910444403328,0.4756730977810598,0.005283118348966757,0.6312598954932322,top_harm,,
test_00055,ETTh1,DLinear,192,2026,test,0.3186227539586657,3.0604153927061595,1.654085395042284,0.7126014783283392,-5.255370307804124,0.7036012121041284,top_harm,,
test_00062,ETTh1,DLinear,192,2026,test,0.28017659079622526,3.281772258094471,0.0,0.6416760974566094,-1.8829480638598282,0.720735771705305,top_harm,,
test_00035,ETTh1,DLinear,192,2026,test,0.26476661442941807,1.8120391567527967,1.2177165313545844,-0.007110048458421447,-2.571563166606464,-0.6796292917678046,top_harm,,
test_00051,ETTh1,DLinear,192,2026,test,0.2478865031991897,0.9501178515833035,1.232929523887667,0.30178626578118983,-4.159764628985182,-0.6760209707025309,top_harm,,
test_00087,ETTh1,DLinear,192,2026,test,0.21539199453444358,0.8815530045861139,2.4426402608033397,0.7922682516022695,-8.07270027059772,0.7134676663627261,top_harm,,
test_00078,ETTh1,DLinear,192,2026,test,-4.8088470410876205,3.5592628277817844,0.11482510544354924,0.4917923288509526,13.224871595007201,0.7160117940668552,top_win,,
test_00079,ETTh1,DLinear,192,2026,test,-4.217955910272418,8.041633252546733,0.5446254004110533,0.3545364435241092,3.9325280902284283,0.7381584167842864,top_win,,
test_00020,ETTh1,DLinear,192,2026,test,-4.157430230910908,9.056157452110199,0.292290722389465,0.4610675403604326,11.578293577271813,0.6582565524588626,top_win,,
test_00021,ETTh1,DLinear,192,2026,test,-3.685141653534574,2.149368757596463,0.2828412349490098,0.4577762135519102,10.60428596538362,0.6732592084627579,top_win,,
test_00061,ETTh1,DLinear,192,2026,test,-3.4067726469650377,6.290361713934288,0.09149959554918276,0.3384918603045378,2.7606682591544502,0.7429103048201058,top_win,,
test_00083,ETTh1,DLinear,192,2026,test,-2.1387547562541513,4.359348503224046,0.18144178349723084,-5.124722071036147,9.796736009292736,-0.7139085320932366,top_win,,
test_00070,ETTh1,DLinear,192,2026,test,-2.0489845736602343,3.984649672205209,0.36479315953519326,-2.5235310233960675,5.616715448992412,-0.675908880395612,top_win,,
test_00066,ETTh1,DLinear,192,2026,test,-1.8566828947196887,5.759051517563347,1.0458852715664082,-1.8447818501128181,4.015472495134633,-0.6904169595563243,top_win,,
