config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,mse_lrbn,mae_lrbn,mse_bp,mae_bp,delta_bp_vs_lrbn,gain_bp_vs_lrbn,harm_bp_vs_lrbn,A_bp,cos_bp,mse_stage3,mae_stage3,delta_stage3_vs_lrbn,gain_stage3_vs_lrbn,harm_stage3_vs_lrbn,A_stage3,cos_stage3,mse_repair_gate,mae_repair_gate,delta_repair_gate_vs_lrbn,gain_repair_gate_vs_lrbn,harm_repair_gate_vs_lrbn,A_repair_gate,cos_repair_gate,stage3_selected,repair_strength,repair_selected,g_L,g_y,raw_gap,repair_ratio,conflict_cosine,norm_ratio,tail_volatility,anchor_disagreement,g_L_bin,g_y_bin,norm_ratio_bin,anchor_disagreement_bin,repair_ratio_bin,conflict_cosine_bin,pred_gap_flag,true_jump_flag,low_gap_flag,high_repair_flag,low_repair_flag,oracle_boundary_bin
ETTh1_DLinear_96_seed2026,val::val_00010,val_00010,val,ETTh1,DLinear,96,2026,11.157143931234915,2.4314407916666667,11.428208160920114,2.4814757270833336,0.2710642296851997,-0.2710642296851997,True,-58.465773552780256,-0.5908779186492116,11.157143931234915,2.4314407916666667,0.0,0.0,False,0.0,0.0,11.157143931234915,2.4314407916666667,0.0,0.0,False,0.0,0.0,False,0.0,False,0.48629206093233757,0.2939449938633475,1.5705244554429103,0.6903632714587722,0.4059404125285492,0.07423871287708839,0.4796849850947044,0.019457144355175746,q1_low,q2,q1_low,q1_low,0.3-0.7,>0.2,False,False,True,False,False,low_gL_low_gY
ETTh1_DLinear_96_seed2026,val::val_00011,val_00011,val,ETTh1,DLinear,96,2026,10.102677631580166,2.2987270208333332,10.068325693946647,2.2946432853070173,-0.0343519376335184,0.0343519376335184,False,507.55481740732915,0.6575025423465161,10.102677631580166,2.2987270208333332,0.0,0.0,False,0.0,0.0,10.102677631580166,2.2987270208333332,0.0,0.0,False,0.0,0.0,False,0.0,False,0.019015130577420807,0.46983185052216786,0.3214333659097045,0.9408426996113387,-0.3638667210060857,0.00939530294674648,1.4962821256555723,0.04854260576126992,q1_low,q2,q1_low,q1_low,>0.7,<-0.2,False,False,True,True,False,low_gL_low_gY
ETTh1_DLinear_96_seed2026,val::val_00012,val_00012,val,ETTh1,DLinear,96,2026,7.16786180182618,2.3583103645833337,7.559874182755245,2.425144207346491,0.39201238092906543,-0.39201238092906543,True,-21.67704863093429,-0.5322699789937124,7.16786180182618,2.3583103645833337,0.0,0.0,False,0.0,0.0,7.320517935168827,2.3844398516885965,0.1526561333426475,-0.1526561333426475,True,-54.19261986292452,-0.532269978757446,False,1.0,True,0.21286313825933173,0.7581787592289057,0.006430930340950183,-32.09987387068375,-0.18313731216007004,0.16420407919562302,2.134061367856785,0.10544846712913289,q1_low,q3,q2,q2,<0,"[-0.2,0.2]",False,False,True,False,True,low_gL_low_gY
ETTh1_DLinear_96_seed2026,val::val_00013,val_00013,val,ETTh1,DLinear,96,2026,7.989014227957822,2.67953071875,5.843899887144631,2.22225891995614,-2.1451143408131905,2.1451143408131905,False,8.594764731193209,0.8080262333136656,7.989014227957822,2.67953071875,0.0,0.0,False,0.0,0.0,7.7569652140056276,2.6352914407090204,-0.23204901395219402,0.23204901395219402,False,88.90201186151326,0.8080262327901131,False,0.24169206678385458,True,1.8600542174321788,0.6412261114363055,2.4078134135713434,0.22749237996484362,0.3744044374521095,0.5844263345471143,0.9871728376471108,0.05699775276176177,q2,q3,q3,q1_low,0-0.3,>0.2,False,False,False,False,True,mid_or_mixed
ETTh1_DLinear_96_seed2026,val::val_00014,val_00014,val,ETTh1,DLinear,96,2026,8.623400225464781,2.741062739583333,6.5974802461675,2.2979465729166666,-2.0259199792972815,2.0259199792972815,False,8.60436179418684,0.7561869083398133,8.623400225464781,2.741062739583333,0.0,0.0,False,0.0,0.0,8.301576450788751,2.677415947032062,-0.3218237746760302,0.3218237746760302,False,60.27158868955694,0.7561869080277559,False,0.35689956991166116,True,3.4212053992085036,2.69924583319415,4.239044854441951,0.19293012902650164,0.37877184914949547,0.5496131636258605,0.5212563386029304,0.17995004195325856,q3,q4_high,q3,q2,0-0.3,>0.2,False,True,False,False,True,mid_or_mixed
ETTh1_DLinear_96_seed2026,val::val_00015,val_00015,val,ETTh1,DLinear,96,2026,5.835014239145657,2.0002698229166667,5.352959734167784,1.868034465460526,-0.4820545049778735,0.4820545049778735,False,10.221222937728353,0.48373300188212526,5.835014239145657,2.0002698229166667,0.0,0.0,False,0.0,0.0,5.835014239145657,2.0002698229166667,0.0,0.0,False,0.0,0.0,False,0.0,False,1.2390860063758196,0.21959782720194182,2.0146294074414794,0.38495586724201525,0.43019827389820253,0.23883800688875675,0.6375336303817494,0.02572397630252004,q2,q1_low,q2,q1_low,0.3-0.7,>0.2,False,False,False,False,False,mid_or_mixed
ETTh1_DLinear_96_seed2026,val::val_00016,val_00016,val,ETTh1,DLinear,96,2026,3.5985080262040205,1.5380391875000001,4.720148192719682,1.8466702732456135,1.1216401665156615,-1.1216401665156615,True,-5.802591007419089,-0.621041073000057,3.5985080262040205,1.5380391875000001,0.0,0.0,False,0.0,0.0,4.007591871060499,1.6571805342982457,0.4090838448564784,-0.4090838448564784,True,-14.506477470433785,-0.6210410728740801,False,1.0,True,1.751561135496468,0.26343257546337556,1.2289645708584527,-0.4252332078857919,-0.35105142579256715,0.4602167757628703,0.8009677604557851,0.18157214374093705,q2,q2,q3,q2,<0,<-0.2,False,False,False,False,True,mid_or_mixed
ETTh1_DLinear_96_seed2026,val::val_00017,val_00017,val,ETTh1,DLinear,96,2026,2.582693293699959,1.3298655833333333,2.201737437437827,1.1962773843201757,-0.380955856262132,0.380955856262132,False,2.1416339225262524,0.3849042608917005,2.582693293699959,1.3298655833333333,0.0,0.0,False,0.0,0.0,2.564671561686207,1.3244423402136605,-0.0180217320137519,0.0180217320137519,False,83.91410777731731,0.38490425924265503,False,0.0638043159114382,True,2.131292094658619,0.5253909162230074,2.963662499245852,0.28085870522656853,0.564257894830182,0.4984503651469235,0.9364436742396324,0.2979714007464461,q2,q2,q3,q3,0-0.3,>0.2,False,False,False,False,True,mid_or_mixed
ETTh1_DLinear_96_seed2026,val::val_00018,val_00018,val,ETTh1,DLinear,96,2026,3.148493933126011,1.5070513854166665,3.579075210232995,1.5961530921052633,0.43058127710698413,-0.43058127710698413,True,-6.06778982425061,-0.4220217763504799,3.148493933126011,1.5070513854166665,0.0,0.0,False,0.0,0.0,3.148493933126011,1.5070513854166665,0.0,0.0,False,0.0,0.0,False,0.0,False,0.7459505122483351,0.36913650795728736,1.3119097899513577,0.43140106660665034,0.5300627494075659,0.21744290269102967,1.1432112264789254,0.1867546682435139,q1_low,q2,q2,q2,0.3-0.7,>0.2,False,False,True,False,False,low_gL_low_gY
ETTh1_DLinear_96_seed2026,val::val_00019,val_00019,val,ETTh1,DLinear,96,2026,3.2592795538423966,1.5798950833333336,2.2538765339894953,1.297135293530702,-1.0054030198529014,1.0054030198529014,False,4.312880122336377,0.6580271568296003,3.2592795538423966,1.5798950833333336,0.0,0.0,False,0.0,0.0,2.7842824098738554,1.4567954901754387,-0.4749971439685412,0.4749971439685412,False,10.782200286411468,0.6580271567262205,False,1.0,True,2.897181008621029,0.3211753243103041,2.2510813027742658,-0.28701748153660844,-0.3834325240191113,0.5904991138173746,0.6569651652196685,0.09630114859871858,q3,q2,q3,q2,<0,<-0.2,False,False,False,False,True,mid_or_mixed
ETTh1_DLinear_96_seed2026,val::val_00020,val_00020,val,ETTh1,DLinear,96,2026,3.07994737950075,1.5488901249999998,3.031989798093694,1.5349872138157898,-0.04795758140705608,0.04795758140705608,False,54.872576947643886,0.4664429114914019,3.07994737950075,1.5488901249999998,0.0,0.0,False,0.0,0.0,3.07994737950075,1.5488901249999998,0.0,0.0,False,0.0,0.0,False,0.0,False,0.13740759635176755,0.9370682217867673,0.7661368242200126,0.8206487540903818,-0.48516325460351156,0.02920938997001928,0.7502132541209688,0.4219246970928113,q1_low,q3,q1_low,q4_high,>0.7,<-0.2,False,False,True,True,False,low_gL_low_gY
ETTh1_DLinear_96_seed2026,val::val_00021,val_00021,val,ETTh1,DLinear,96,2026,2.772738576803135,1.3506447604166667,2.704578106954822,1.3622559384868422,-0.06816046984831292,0.06816046984831292,False,4.0688318074407395,0.18208116550794548,2.772738576803135,1.3506447604166667,0.0,0.0,False,0.0,0.0,2.772738576803135,1.3506447604166667,0.0,0.0,False,0.0,0.0,False,0.0,False,0.6878749096190985,1.784784432056977,1.5735695133328391,0.5628569961791455,0.4803338351984977,0.14625987699872928,0.7485503436738569,0.4229506663677471,q1_low,q4_high,q1_low,q4_high,0.3-0.7,>0.2,False,True,True,False,False,low_gL_high_gY
ETTh1_DLinear_96_seed2026,val::val_00022,val_00022,val,ETTh1,DLinear,96,2026,3.019575016379489,1.32650896875,3.2221844541904514,1.3538310248903505,0.2026094378109624,-0.2026094378109624,True,-4.3656268872900945,-0.2440974877586157,3.019575016379489,1.32650896875,0.0,0.0,False,0.0,0.0,3.09155624094139,1.3296867283552634,0.07198122456190115,-0.07198122456190115,True,-10.9140670601604,-0.2440974876456672,False,1.0,True,0.60920189336075,0.3829167676276155,0.2177321283429459,-1.797942006120207,-0.37941510419157504,0.21029227766421832,1.1020697855947519,0.4830909442327295,q1_low,q2,q2,q4_high,<0,<-0.2,False,False,True,False,True,low_gL_low_gY
ETTh1_DLinear_96_seed2026,val::val_00023,val_00023,val,ETTh1,DLinear,96,2026,2.8158356065706562,1.4142014270833336,2.6714085074693323,1.3406510530701758,-0.1444270991013239,0.1444270991013239,False,3.454714444725546,0.24969070016398745,2.8158356065706562,1.4142014270833336,0.0,0.0,False,0.0,0.0,2.7439439783502455,1.381976578442983,-0.07189162822041073,0.07189162822041073,False,8.636786031536614,0.24969070006813707,False,1.0,True,1.0355277456499148,0.17298644709172747,0.5348667943273971,-0.9360478771724636,-0.37751636256048443,0.25887356495120073,0.8093061760252668,0.6113467494217575,q2,q1_low,q2,q4_high,<0,<-0.2,False,False,False,False,True,mid_or_mixed
ETTh1_DLinear_96_seed2026,val::val_00024,val_00024,val,ETTh1,DLinear,96,2026,2.9529537288109693,1.4505232395833334,3.1872599933668475,1.3995936254385963,0.23430626455587822,-0.23430626455587822,True,0.6488478433302541,0.1542157850668686,2.9529537288109693,1.4505232395833334,0.0,0.0,False,0.0,0.0,2.8865362427764034,1.3994013345833334,-0.06641748603456588,0.06641748603456588,False,1.6221196069961525,0.15421578504970224,False,1.0,True,5.02838233521187,1.630252371639053,4.507400570726117,-0.11558363549781703,-0.22664413130546,0.9780285115721468,0.5612634067693825,0.4597365459566195,q4_high,q4_high,q4_high,q4_high,<0,<-0.2,True,True,False,False,True,high_gL_high_gY
ETTh1_DLinear_96_seed2026,val::val_00025,val_00025,val,ETTh1,DLinear,96,2026,3.97165945601596,1.7178782083333337,3.7993385447555816,1.6355835900219304,-0.1723209112603783,0.1723209112603783,False,2.6671563116867927,0.21513610531299943,3.97165945601596,1.7178782083333337,0.0,0.0,False,0.0,0.0,3.877924168282176,1.6794840891666671,-0.09373528773378403,0.09373528773378403,False,6.667890743938101,0.21513610526053495,False,1.0,True,2.5311603312333326,1.6042105245448035,1.4280461278436143,-0.7724639572156018,-0.3716004213625729,0.3508263806723081,0.4388457682010029,0.325702734362937,q3,q4_high,q3,q3,<0,<-0.2,False,True,False,False,True,mid_or_mixed
ETTh1_DLinear_96_seed2026,val::val_00026,val_00026,val,ETTh1,DLinear,96,2026,11.65221763344279,2.797267208333333,13.996301469725344,3.247739419736842,2.344083836282554,-2.344083836282554,True,-3.6330508555634746,-0.37852121391400023,11.65221763344279,2.797267208333333,0.0,0.0,False,0.0,0.0,11.786740593212484,2.8250936914143074,0.13452295976969353,-0.13452295976969353,True,-50.6230088907293,-0.3785212137039643,False,0.17941696822716274,True,5.362506637620404,2.3020594031512287,7.113727957557508,0.24617490953185117,0.5586530254554303,0.6282359961654281,0.4582853068673371,1.0693481971232583,q4_high,q4_high,q4_high,q4_high,0-0.3,>0.2,True,True,False,False,True,high_gL_high_gY
