row_index,horizon,k_used,mean_distance,min_distance,memory_candidate,split,candidate,n,mean_mse_delta,win_rate,harm_rate
210,192,9,3.4011578791068917,1.992317560941271,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
211,192,9,3.352468297233542,1.992317560941271,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
212,192,9,3.7363458607433397,1.4526134050199848,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
213,192,9,2.978835685844729,1.7353294857264157,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
214,192,9,3.348796251215426,1.6489553719838477,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
215,192,9,2.832596325554661,1.7353294857264157,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
216,192,9,2.883336134577559,1.6489553719838477,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
217,192,9,2.76369104311604,2.089499882715147,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
218,192,9,3.898502338740347,3.6634994138258654,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
219,192,9,2.7355422202698056,1.6294566492322546,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
220,192,9,3.2793005421362698,1.4526134050199848,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
221,192,9,3.398999056503489,1.9232938242552158,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
222,192,9,2.839277425536907,1.747592849685235,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
223,192,9,3.0108487069900343,1.747592849685235,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
224,192,9,3.0006445987926833,2.510720439431376,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
225,192,9,3.1186833505266893,2.931287949551996,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
226,192,9,3.0557623963403526,2.433685545263762,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
227,192,9,3.016567387490712,2.1669263158715006,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
228,192,9,3.034199569067058,1.5000507565468655,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
229,192,9,2.899277665878405,1.5000507565468655,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
230,192,9,2.480487767273515,1.440689092012963,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
231,192,9,2.553059938998365,1.440689092012963,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
232,192,9,3.655749751414959,3.127032715231995,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
233,192,9,2.767757275688375,1.8226814376944107,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
234,192,9,4.031303362387847,3.0416242572999606,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
235,192,9,2.998986417446482,2.3754630136675945,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
236,192,9,3.254319478099232,2.6136288776669563,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
237,192,9,3.444612348233134,2.6974085399140835,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
238,192,9,4.435111710350117,3.279214540580383,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
239,192,9,3.9503190889053617,2.6257711926143235,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
240,192,9,3.215237652283462,2.312130833441898,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
241,192,9,2.859649214291286,2.3480948738224967,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
242,192,9,3.2127844490419846,2.3480948738224967,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
243,192,9,2.816938665277467,1.9712245918028422,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
244,192,9,3.7960158851884387,2.4145193160573086,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
245,192,9,2.925055737994147,2.502332501531922,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
246,192,9,4.256189297310876,2.978077150649587,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
247,192,9,4.050796579958685,3.277360771100393,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
248,192,9,2.9321393178013975,2.0382181511983326,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
249,192,9,3.1456560932376867,1.9712245918028422,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
250,192,9,3.0130179615562107,2.422240560587733,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
251,192,9,3.9683561617478684,2.7699175450726736,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
252,192,9,3.571411965818681,2.7699175450726736,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
253,192,9,3.1425514440004068,2.525792236463343,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
254,192,9,3.485867813391184,2.844186544422835,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
255,192,9,5.300883172525338,3.8440016143386533,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
256,192,9,3.400760707849358,2.885766046669118,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
257,192,9,3.1485056014612796,2.0206316771157,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
258,192,9,3.217947736332041,2.0206316771157,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
259,192,9,2.874229879953164,2.313480704439882,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
260,192,9,2.9891342576029536,2.313480704439882,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
261,192,9,3.964573933983035,2.6257711926143235,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
262,192,9,3.9328839173981063,3.345839672431587,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
263,192,9,4.189640771823747,2.885766046669118,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
264,192,9,3.9196630946040063,2.6974085399140835,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
265,192,9,4.781868138841347,3.1874545201259674,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
266,192,9,3.938561694120866,2.911458879423514,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
267,192,9,3.7998150032617213,2.796660400013501,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
335,192,9,1.5883160152544962,1.015283487364645,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
336,192,9,1.67013001450032,1.1412340028809027,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
337,192,9,4.910831482279706,4.405341772127986,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
338,192,9,3.47129878844289,2.7046692660225573,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
339,192,9,1.9688153357075941,1.3335261802914906,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
340,192,9,3.409928302916007,2.863697336717975,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
341,192,9,2.7825985532389472,1.3186390471403984,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
342,192,9,1.8527111736786226,1.0152834873646441,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
343,192,9,2.4027358660122453,1.9912918875499752,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
344,192,9,1.9706517941988473,1.3204608423571558,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
345,192,9,2.3220936925959914,1.3204608423571558,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
346,192,9,2.533357923809983,1.4674658349522869,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
347,192,9,2.315581835933232,1.9271936598967165,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
348,192,9,1.7083994569691276,1.1412340028809027,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
349,192,9,2.10197179711948,1.3335261802914906,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
350,192,9,2.641384541719125,1.3186390471403984,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
351,192,9,2.003229519469805,1.3212588337334612,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
352,192,9,2.187317322155174,1.3212588337334612,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
353,192,9,3.8799302709402355,2.883849131429345,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
354,192,9,3.0118501778059312,1.319154832451896,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
355,192,9,2.0486491840958423,1.6795192681337499,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
356,192,9,2.444429088245359,1.948988385967658,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
357,192,9,2.501564599018307,1.9925572287720008,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
358,192,9,2.3219742296571035,1.5198430732618957,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
359,192,9,2.998416915332582,2.2224838997428553,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
360,192,9,2.2013788830742604,1.817631019636059,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
361,192,9,4.192282794707351,2.7046692660225573,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
362,192,9,1.5874807750497535,1.2445593721330033,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
363,192,9,2.853829576467928,2.37985932403094,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
364,192,9,1.797959698871354,1.1791514249845487,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
365,192,9,2.3953489655518303,1.836694349329243,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
366,192,9,1.508710959152316,0.9068491434251085,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
367,192,9,1.5116571968786756,0.9068491434251085,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
368,192,9,3.3324374835976496,2.4831744099830986,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
369,192,9,3.6746571019042955,2.935570618748582,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
370,192,9,2.4771537125544025,2.1830911348811783,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
371,192,9,1.6419434670926178,1.0455486026691008,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
372,192,9,2.813395519028725,2.156497670889332,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
373,192,9,2.5270129415384237,1.6084595218791977,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
374,192,9,2.985660581749648,2.156497670889332,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
375,192,9,3.0254883522777543,1.9240176058410696,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
376,192,9,1.9402177707973598,0.9490933209217229,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
377,192,9,2.232986066309506,1.699303858276147,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
378,192,9,3.3196285789929316,3.023728529620821,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
379,192,9,2.109586178390216,1.822687174495552,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
380,192,9,1.688993181036944,1.1493751109704073,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
381,192,9,5.817725526526431,1.1907101628924535,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
382,192,9,2.678171743210777,1.9240176058410696,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
383,192,9,2.6499306842025367,1.5088377880845891,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
384,192,9,2.8676702781087453,2.1623644332662333,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
385,192,9,5.276764376703976,1.1907101628924535,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
386,192,9,2.5144172366765916,1.5351494552413447,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
387,192,9,2.4647487285387952,1.9865594367299046,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
388,192,9,2.526526706641134,1.3050825461392686,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
389,192,9,1.96021733590032,1.1493751109704073,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
390,192,9,3.088231701796194,1.7493123158680108,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
391,192,9,2.548492757725592,1.5351494552413447,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
392,192,9,2.565811961761513,1.3050825461392686,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
393,192,9,2.0485276513428397,1.2688300911619639,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
394,192,9,1.998308891879959,0.9490933209217229,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
395,192,9,3.2712027052067594,1.5088377880845902,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
396,192,9,3.2755621119084566,1.926940985192286,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
397,192,9,2.970491690468838,2.293507500010959,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
398,192,9,2.2518290613757035,1.3574095990588047,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
399,192,9,2.2873989960656163,1.6923007959875513,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
400,192,9,2.4134227033064137,1.3574095990588047,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
401,192,9,1.9105041005816072,1.2931898938197257,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
469,192,9,3.408027977405855,1.4981967085275756,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
470,192,9,2.1540322354794657,0.6659229680138724,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
471,192,9,2.5851203899506596,1.9559046743703827,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
472,192,9,3.564303819088374,2.563363278743842,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
473,192,9,3.2175647462109302,2.297190496528924,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
474,192,9,2.372086877102916,2.0029900418824447,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
475,192,9,2.2999734074141767,1.4945934373506666,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
476,192,9,2.9264672386253476,1.7994619381000363,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
477,192,9,3.656404867308313,1.7994619381000363,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
478,192,9,2.6124228613396405,1.2472185533197062,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
479,192,9,2.6422878154905147,1.4945934373506666,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
480,192,9,2.2499186472516013,0.6659229680138724,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
481,192,9,6.522844922588711,5.566272175889578,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
482,192,9,3.448546022529999,2.5626480825459095,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
483,192,9,7.472197835404493,6.333716013678187,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
484,192,9,4.611437521670862,4.048209449347983,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
485,192,9,3.005524115370518,1.9858684030216038,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
486,192,9,2.850414097410763,2.292146742613364,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
487,192,9,3.5399327362280815,2.5272895138398237,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
488,192,9,2.2692933873829286,1.264644244546924,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
489,192,9,5.271235887087406,4.37953607265115,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
490,192,9,2.8919894984686048,2.3307873046240406,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
491,192,9,2.3474521203778766,1.454246166193346,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
492,192,9,3.314554423448736,2.292246191403507,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
493,192,9,2.6334684740570626,2.1633860692662803,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
494,192,9,4.2185484335971655,3.18446639961544,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
495,192,9,2.4608951880193435,1.454246166193346,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
496,192,9,2.8349807146013593,2.341271485765852,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
497,192,9,3.9375557503377667,3.504074886899556,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
498,192,9,2.4690458578402312,1.9181148336478984,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
499,192,9,3.636552930247362,2.5559793852690476,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
500,192,9,3.1371402808405047,2.297190496528924,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
501,192,9,3.535911506907556,1.7484003453418477,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
502,192,9,2.634709875678587,1.2674082777053253,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
503,192,9,2.4478575556425883,1.2674082777053253,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
504,192,9,3.8907602129487464,3.5768757409432483,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
505,192,9,2.499784280300185,1.7073603191301752,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
506,192,9,2.3077620538848613,1.5221974763318835,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
507,192,9,2.581728919026174,1.9181148336478984,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
508,192,9,4.3445964680517095,3.444860559064638,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
509,192,9,3.573246923922712,2.5559793852690476,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
510,192,9,2.8582901720121963,1.8703320034475313,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
511,192,9,3.695350681302977,2.430329546565263,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
512,192,9,3.1222699820518782,2.292146742613364,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
513,192,9,2.6877598921683776,2.2865637571288873,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
514,192,9,2.64339310440824,1.7073603191301752,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
515,192,9,2.8830285771280044,2.5991782859647543,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
516,192,9,2.4352680124542485,1.301115671901585,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
517,192,9,2.6888329067291146,1.8703320034475313,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
518,192,9,2.920095462279047,2.2865637571288873,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
519,192,9,2.9834987398485797,2.430329546565263,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
520,192,9,2.8135744553657145,2.2556617452873593,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
521,192,9,4.033448759495782,2.8956052817445976,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
522,192,9,3.5997048449395144,2.8956052817445976,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
523,192,9,2.5232365606088676,1.5221974763318835,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
524,192,9,2.318438933091832,1.301115671901585,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
525,192,9,5.965923529028575,4.769944591816984,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
526,192,9,2.8874095375130673,1.6405949328550609,residual_memory_knn_median,inner_train,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
