dataset,backbone,horizon,seq_len,epochs,batch_size,learning_rate,max_train_windows,max_eval_windows,device,n_val,n_test,prediction_path,adapter_mode,test_threshold_leakage,mse,mae,variant,method,model_label,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,status,blocker_reason,tail_len,learned_params
ETTh1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_96_future_center_horizon_residual_gate.jsonl,learnable_reversible_boundary_normalization,False,4.611710900516184,1.6308627022555584,future_center_horizon_residual_gate,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_residual_gate,-22.147514516839745,-11.654894131046303,completed,,48,"{""beta"": 0.7012489438056946, ""gamma"": 0.35176733136177063}"
ETTh1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_96_future_center_horizon_residual_gate_strong.jsonl,learnable_reversible_boundary_normalization,False,4.603998107630027,1.6254411329255427,future_center_horizon_residual_gate_strong,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_residual_gate_strong,-22.277717842494205,-11.948584774515966,completed,,48,"{""beta"": 0.7012168169021606, ""gamma"": 0.35175621509552}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.446435897616261,1.9537541178901978,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-14.233589957439364,-6.74365751285236,completed,,48,"{""beta"": 0.7012221217155457, ""gamma"": 0.3517766296863556}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_192_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,6.466939897830024,1.9561774007938493,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-13.960795111143502,-6.6279896822196065,completed,,48,"{""gamma"": 0.35178086161613464}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_192_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,6.452533273255546,1.9542967834158393,future_center_horizon_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_selector,-14.152467608971453,-6.717755071162388,completed,,48,"{""gamma"": 0.3518054485321045}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_192_future_center_horizon_residual_gate.jsonl,learnable_reversible_boundary_normalization,False,6.440804680182823,1.9521793487429584,future_center_horizon_residual_gate,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_residual_gate,-14.308510318256669,-6.818824193034072,completed,,48,"{""beta"": 0.7012946009635925, ""gamma"": 0.351809561252594}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_192_future_center_horizon_residual_gate_strong.jsonl,learnable_reversible_boundary_normalization,False,6.4507121759029005,1.9511502178043154,future_center_horizon_residual_gate_strong,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_residual_gate_strong,-14.176696343229429,-6.867946539801969,completed,,48,"{""beta"": 0.7012155055999756, ""gamma"": 0.3517587184906006}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_336_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,7.583783649046425,2.1642727695366437,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-20.628727168947457,-10.829053287214707,completed,,48,"{""beta"": 0.7011657357215881, ""gamma"": 0.351807564496994}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_336_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,7.589574303735828,2.1640235385059534,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-20.568122640325278,-10.839321940625533,completed,,48,"{""gamma"": 0.3517831861972809}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_336_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,7.571286759677908,2.159566101325759,future_center_horizon_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_selector,-20.759518613101164,-11.022974342885243,completed,,48,"{""gamma"": 0.35178884863853455}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_336_future_center_horizon_residual_gate.jsonl,learnable_reversible_boundary_normalization,False,7.585701630102144,2.163345186476825,future_center_horizon_residual_gate,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_residual_gate,-20.608653732691476,-10.867270955875979,completed,,48,"{""beta"": 0.7010809183120728, ""gamma"": 0.3517870306968689}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_336_future_center_horizon_residual_gate_strong.jsonl,learnable_reversible_boundary_normalization,False,7.568996682671575,2.1598202423049297,future_center_horizon_residual_gate_strong,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_residual_gate_strong,-20.783486375801864,-11.012503392998461,completed,,48,"{""beta"": 0.7009822130203247, ""gamma"": 0.35180526971817017}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,8.726585730560489,2.3248177039177866,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-68.00736064148748,-46.43505305813747,completed,,48,"{""beta"": 0.7011407613754272, ""gamma"": 0.3517765402793884}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,8.756137541795667,2.327811797869712,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-67.89902039612357,-46.36606765622678,completed,,48,"{""gamma"": 0.35177698731422424}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_720_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,8.727668176044734,2.32460080217282,future_center_horizon_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_selector,-68.00339227527049,-46.44005058135882,completed,,48,"{""gamma"": 0.3518117070198059}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_720_future_center_horizon_residual_gate.jsonl,learnable_reversible_boundary_normalization,False,8.741522551535107,2.326382422129637,future_center_horizon_residual_gate,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_residual_gate,-67.95260058510824,-46.39900117851891,completed,,48,"{""beta"": 0.7010366320610046, ""gamma"": 0.35177889466285706}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_DLinear_720_future_center_horizon_residual_gate_strong.jsonl,learnable_reversible_boundary_normalization,False,8.757667629224532,2.329497227638788,future_center_horizon_residual_gate_strong,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_residual_gate_strong,-67.8934109244688,-46.327234522771775,completed,,48,"{""beta"": 0.7006306648254395, ""gamma"": 0.3517756462097168}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_96_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,5.168948401945964,1.7322051720549194,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.3948031992932132,0.0373337313506204,completed,,48,"{""beta"": 0.7015805244445801, ""gamma"": 0.3517230749130249}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_96_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,5.073775229873093,1.7186577453680256,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-1.4537143592320685,-0.7450495951407012,completed,,48,"{""gamma"": 0.35174742341041565}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_96_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,5.121822833843095,1.7255917134215533,future_center_horizon_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_selector,-0.5205013786285316,-0.3446029924842835,completed,,48,"{""gamma"": 0.3517189919948578}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_96_future_center_horizon_residual_gate.jsonl,learnable_reversible_boundary_normalization,False,5.065147394897427,1.7140818205015218,future_center_horizon_residual_gate,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_residual_gate,-1.621289991074685,-1.0093158208655575,completed,,48,"{""beta"": 0.7016094326972961, ""gamma"": 0.35176289081573486}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_96_future_center_horizon_residual_gate_strong.jsonl,learnable_reversible_boundary_normalization,False,5.138846273179741,1.7288874483300674,future_center_horizon_residual_gate_strong,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_residual_gate_strong,-0.18986065462086205,-0.15426957341131842,completed,,48,"{""beta"": 0.7016220688819885, ""gamma"": 0.351727694272995}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.727521678834279,2.003503545780253,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.2334876968109772,0.47208670490566296,completed,,48,"{""beta"": 0.7016336917877197, ""gamma"": 0.35175517201423645}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_192_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,6.705865534322856,1.995186409835848,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-0.08916765802426048,0.05499734886098147,completed,,48,"{""gamma"": 0.3517293334007263}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_192_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,6.727313296197899,2.000859182529819,future_center_horizon_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_selector,0.23038299950683483,0.33947666069763843,completed,,48,"{""gamma"": 0.35176730155944824}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_192_future_center_horizon_residual_gate.jsonl,learnable_reversible_boundary_normalization,False,6.778560837676676,2.0052778509597533,future_center_horizon_residual_gate,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_residual_gate,0.9939212032506716,0.5610649072209037,completed,,48,"{""beta"": 0.7015682458877563, ""gamma"": 0.35169270634651184}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_192_future_center_horizon_residual_gate_strong.jsonl,learnable_reversible_boundary_normalization,False,6.710395328287862,1.9959775617356632,future_center_horizon_residual_gate_strong,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_residual_gate_strong,-0.021678161990537737,0.09467218868963916,completed,,48,"{""beta"": 0.7016023993492126, ""gamma"": 0.3517528772354126}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_336_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,7.931700919715419,2.2183638369012106,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.5375227334369551,0.22196679031838779,completed,,48,"{""beta"": 0.7015820145606995, ""gamma"": 0.35174164175987244}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_336_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,7.908741739690226,2.2176336208157714,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,0.24650582456860398,0.18897684924232228,completed,,48,"{""gamma"": 0.35173583030700684}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_336_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,7.910919150053109,2.2182102864579973,future_center_horizon_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_selector,0.27410538310896976,0.215029638186545,completed,,48,"{""gamma"": 0.35165002942085266}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_336_future_center_horizon_residual_gate.jsonl,learnable_reversible_boundary_normalization,False,7.892595368658339,2.2151877355675578,future_center_horizon_residual_gate,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_residual_gate,0.04184402994068844,0.07847584573614465,completed,,48,"{""beta"": 0.7015495300292969, ""gamma"": 0.35174450278282166}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_336_future_center_horizon_residual_gate_strong.jsonl,learnable_reversible_boundary_normalization,False,7.898835959751282,2.2153161086450903,future_center_horizon_residual_gate_strong,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_residual_gate_strong,0.12094605045652419,0.08427552660869722,completed,,48,"{""beta"": 0.7015984058380127, ""gamma"": 0.35175830125808716}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,8.328778827367577,2.27951223007544,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,-2.2463986248980303,-0.989978251367021,completed,,48,"{""beta"": 0.7015314698219299, ""gamma"": 0.35171571373939514}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,8.329210214639964,2.2771921438123925,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-2.241335498557746,-1.0907505957011563,completed,,48,"{""gamma"": 0.3515963852405548}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_720_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,8.363900864464542,2.281533844954291,future_center_horizon_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_selector,-1.8341766551445848,-0.9021699340956665,completed,,48,"{""gamma"": 0.35156819224357605}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_720_future_center_horizon_residual_gate.jsonl,learnable_reversible_boundary_normalization,False,8.427072207983615,2.2923076900623425,future_center_horizon_residual_gate,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_residual_gate,-1.092744272236071,-0.4342107696786037,completed,,48,"{""beta"": 0.7015906572341919, ""gamma"": 0.35173800587654114}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_residual_horizon_l1\ETTh1_PatchTST_720_future_center_horizon_residual_gate_strong.jsonl,learnable_reversible_boundary_normalization,False,8.36796023209995,2.283044488417178,future_center_horizon_residual_gate_strong,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_residual_gate_strong,-1.7865324789824357,-0.8365555275829488,completed,,48,"{""beta"": 0.7014513611793518, ""gamma"": 0.3515292704105377}"
