dataset,backbone,horizon,seq_len,epochs,batch_size,learning_rate,max_train_windows,max_eval_windows,device,n_val,n_test,prediction_path,adapter_mode,test_threshold_leakage,mse,mae,variant,method,model_label,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,status,blocker_reason,tail_len,learned_params
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1_raw\ETTh1_DLinear_336_raw_no_correction.jsonl,raw_backbone,False,9.554821761758884,2.4271052953016716,raw_no_correction,raw_no_correction,DLinear+raw_no_correction,0.0,0.0,completed,,,
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1_raw\ETTh1_DLinear_720_raw_no_correction.jsonl,raw_backbone,False,27.276854631371755,4.34018483475968,raw_no_correction,raw_no_correction,DLinear+raw_no_correction,0.0,0.0,completed,,,
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1_raw\ETTh1_PatchTST_96_raw_no_correction.jsonl,raw_backbone,False,5.148621479624907,1.7315587165754949,raw_no_correction,raw_no_correction,PatchTST+raw_no_correction,0.0,0.0,completed,,,
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1_raw\ETTh1_PatchTST_192_raw_no_correction.jsonl,raw_backbone,False,6.711850334075845,1.9940897133595907,raw_no_correction,raw_no_correction,PatchTST+raw_no_correction,0.0,0.0,completed,,,
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1_raw\ETTh1_PatchTST_336_raw_no_correction.jsonl,raw_backbone,False,7.889294170043717,2.2134507114018325,raw_no_correction,raw_no_correction,PatchTST+raw_no_correction,0.0,0.0,completed,,,
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1_raw\ETTh1_PatchTST_720_raw_no_correction.jsonl,raw_backbone,False,8.5201759425806,2.302304544344687,raw_no_correction,raw_no_correction,PatchTST+raw_no_correction,0.0,0.0,completed,,,
ETTm1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_96_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,2.5598975977290293,1.2115529194091879,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-32.01867311564045,-19.240220746327033,completed,,48,"{""beta"": 0.7013176679611206, ""gamma"": 0.35181236267089844}"
ETTm1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_96_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,2.531588844367263,1.2026511523789543,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-32.770447959166304,-19.83359535573317,completed,,48,"{""gamma"": 0.3517400622367859}"
ETTm1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_96_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,2.5522820008577933,1.2101835930531202,future_center_residual_shift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift,-32.22091494780682,-19.331497398358206,completed,,48,"{""beta"": 0.7012892961502075, ""gamma"": 0.3516630232334137}"
ETTm1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_96_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,2.5543289349758624,1.2113332851641196,future_center_residual_shift_cap015,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift_cap015,-32.16655601660791,-19.254861141198855,completed,,48,"{""beta"": 0.7013182640075684, ""gamma"": 0.35176992416381836}"
ETTm1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,3.638803478222813,1.4518321398488163,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-22.324593866237805,-13.358537591434237,completed,,48,"{""beta"": 0.7012742757797241, ""gamma"": 0.3517398238182068}"
ETTm1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_192_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,3.6147907000540314,1.4455841991454095,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-22.83718057442987,-13.73139799638542,completed,,48,"{""gamma"": 0.35168784856796265}"
ETTm1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_192_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,3.6339104103981654,1.4509365243630847,future_center_residual_shift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift,-22.42904331859053,-13.41198553029005,completed,,48,"{""beta"": 0.7012823224067688, ""gamma"": 0.35182592272758484}"
ETTm1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_192_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,3.639931153459242,1.4529191934716916,future_center_residual_shift_cap015,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift_cap015,-22.300522043590384,-13.293665136129416,completed,,48,"{""beta"": 0.7012762427330017, ""gamma"": 0.3517695367336273}"
ETTm1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_336_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,4.956146953041388,1.7223448015807405,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-20.493285647111634,-9.002394036764306,completed,,48,"{""beta"": 0.7012606859207153, ""gamma"": 0.3518097996711731}"
ETTm1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_336_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,4.973089417003414,1.723679947374728,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-20.221493939677245,-8.931853532474323,completed,,48,"{""gamma"": 0.35178130865097046}"
ETTm1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_336_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,4.964183282859186,1.7241961305528553,future_center_residual_shift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift,-20.36436651187955,-8.904581737996835,completed,,48,"{""beta"": 0.701235830783844, ""gamma"": 0.35175907611846924}"
ETTm1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_336_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,4.966042625367761,1.7245494656286224,future_center_residual_shift_cap015,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift_cap015,-20.334538862474854,-8.885913788369011,completed,,48,"{""beta"": 0.7012808322906494, ""gamma"": 0.35163477063179016}"
ETTm1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.695479623439616,2.0011939203302544,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-21.110362972189744,-9.440434607617714,completed,,48,"{""beta"": 0.7012760639190674, ""gamma"": 0.3517974615097046}"
ETTm1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,6.65592966548195,1.9966358713553158,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-21.576361228210512,-9.646698943129744,completed,,48,"{""gamma"": 0.35178202390670776}"
ETTm1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_720_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,6.671335007845683,1.9983517340269168,future_center_residual_shift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift,-21.394847440443993,-9.56905140670931,completed,,48,"{""beta"": 0.7012760043144226, ""gamma"": 0.3518049716949463}"
ETTm1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_DLinear_720_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,6.677121287046465,1.9990411451395471,future_center_residual_shift_cap015,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift_cap015,-21.326670477543047,-9.537853645161956,completed,,48,"{""beta"": 0.7012778520584106, ""gamma"": 0.35180526971817017}"
ETTm1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_96_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,2.728720642029172,1.2740679758209146,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,-0.4742181224174073,-0.10948916848209192,completed,,48,"{""beta"": 0.7016249895095825, ""gamma"": 0.3517478406429291}"
ETTm1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_96_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,2.7381976655523435,1.2755337123520751,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-0.1285586358843812,0.005428695886728105,completed,,48,"{""gamma"": 0.3517363369464874}"
ETTm1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_96_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,2.757686286724466,1.2773936363868945,future_center_residual_shift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_residual_shift,0.582258085327923,0.15125196864124307,completed,,48,"{""beta"": 0.7015083432197571, ""gamma"": 0.35165101289749146}"
ETTm1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_96_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,2.7318566189483673,1.2726888784855794,future_center_residual_shift_cap015,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_residual_shift_cap015,-0.35983831012527795,-0.2176142763471187,completed,,48,"{""beta"": 0.7015508413314819, ""gamma"": 0.3516857326030731}"
ETTm1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,3.8274271209049773,1.519332476266215,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,-0.48797737686783915,-0.08748982151033693,completed,,48,"{""beta"": 0.7015939354896545, ""gamma"": 0.35167941451072693}"
ETTm1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_192_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,3.7891501749450036,1.506430559110559,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-1.4831671458666758,-0.935930139395477,completed,,48,"{""gamma"": 0.35168468952178955}"
ETTm1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_192_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,3.832187491487798,1.516210944344263,future_center_residual_shift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_residual_shift,-0.3642090881015408,-0.29276423958304026,completed,,48,"{""beta"": 0.7015674114227295, ""gamma"": 0.35162046551704407}"
ETTm1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_192_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,3.8277875013730913,1.5130282278900362,future_center_residual_shift_cap015,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_residual_shift_cap015,-0.47860758662414665,-0.5020622010862792,completed,,48,"{""beta"": 0.7015939354896545, ""gamma"": 0.35167914628982544}"
ETTm1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_336_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,5.026589248370409,1.7414749040912192,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,-0.3287613830428065,-0.23958473332799887,completed,,48,"{""beta"": 0.7015864849090576, ""gamma"": 0.35157671570777893}"
ETTm1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_336_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,5.093399506586836,1.7545570265302204,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,0.9960059412236164,0.5098248412907388,completed,,48,"{""gamma"": 0.3517695665359497}"
ETTm1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_336_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,5.045850021849217,1.7502350854219775,future_center_residual_shift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_residual_shift,0.053156664065542314,0.26224238190329696,completed,,48,"{""beta"": 0.701605498790741, ""gamma"": 0.3516210615634918}"
ETTm1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_336_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,5.045517902119623,1.7480143318036907,future_center_residual_shift_cap015,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_residual_shift_cap015,0.04657112799283845,0.1350264785073968,completed,,48,"{""beta"": 0.70148766040802, ""gamma"": 0.3516063094139099}"
ETTm1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.8616116771749605,2.0303519513394064,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.0457071467491314,0.008968368094135407,completed,,48,"{""beta"": 0.7015541791915894, ""gamma"": 0.3516068458557129}"
ETTm1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,6.884243100107493,2.0355472949338997,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,0.37568453654431366,0.2648752087087904,completed,,48,"{""gamma"": 0.35145658254623413}"
ETTm1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_720_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,6.857563188271402,2.0285413765438216,future_center_residual_shift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_residual_shift,-0.013321832780506481,-0.0802150453235498,completed,,48,"{""beta"": 0.7015546560287476, ""gamma"": 0.3515734374523163}"
ETTm1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTm1_PatchTST_720_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,6.836486364902776,2.025246304365308,future_center_residual_shift_cap015,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_residual_shift_cap015,-0.3206323885987045,-0.24252028952229307,completed,,48,"{""beta"": 0.701606035232544, ""gamma"": 0.35169169306755066}"
ETTh1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_96_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,4.63684507540115,1.6352911740960125,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-21.723212554384975,-11.415000353942009,completed,,48,"{""beta"": 0.701252818107605, ""gamma"": 0.35150057077407837}"
ETTh1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_96_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,4.603326224831226,1.628880828967098,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-22.289060215632606,-11.762253754419707,completed,,48,"{""gamma"": 0.35180041193962097}"
ETTh1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_96_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,4.639645611412265,1.6354525144255077,future_center_residual_shift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift,-21.675935373778113,-11.406260422327614,completed,,48,"{""beta"": 0.7012832164764404, ""gamma"": 0.35180237889289856}"
ETTh1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_96_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,4.634236232472371,1.633801801780529,future_center_residual_shift_cap015,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift_cap015,-21.767253672881353,-11.495680815091626,completed,,48,"{""beta"": 0.7012940049171448, ""gamma"": 0.35162949562072754}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.446435897616261,1.9537541178901978,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-14.233589957439364,-6.74365751285236,completed,,48,"{""beta"": 0.7012221217155457, ""gamma"": 0.3517766296863556}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_192_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,6.466939897830024,1.9561774007938493,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-13.960795111143502,-6.6279896822196065,completed,,48,"{""gamma"": 0.35178086161613464}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_192_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,6.443974503740879,1.9531522199666391,future_center_residual_shift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift,-14.266337497280764,-6.772387227808665,completed,,48,"{""beta"": 0.7012612223625183, ""gamma"": 0.3517996668815613}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_192_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,6.4483466205979525,1.9534386872730403,future_center_residual_shift_cap015,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift_cap015,-14.208168801729721,-6.758713606858878,completed,,48,"{""beta"": 0.7012800574302673, ""gamma"": 0.35177871584892273}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_336_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,7.583783649046425,2.1642727695366437,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-20.628727168947457,-10.829053287214707,completed,,48,"{""beta"": 0.7011657357215881, ""gamma"": 0.351807564496994}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_336_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,7.589574303735828,2.1640235385059534,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-20.568122640325278,-10.839321940625533,completed,,48,"{""gamma"": 0.3517831861972809}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_336_future_center_residual_shift.jsonl,learnable_reversible_boundary_normalization,False,7.575575598567754,2.1624175096012013,future_center_residual_shift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift,-20.71463196846472,-10.90549248987451,completed,,48,"{""beta"": 0.7011629343032837, ""gamma"": 0.3517722487449646}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_336_future_center_residual_shift_cap015.jsonl,learnable_reversible_boundary_normalization,False,7.565640487380962,2.1600842503052156,future_center_residual_shift_cap015,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_residual_shift_cap015,-20.81861204715708,-11.001625908581246,completed,,48,"{""beta"": 0.7011275887489319, ""gamma"": 0.3517763316631317}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,8.726585730560489,2.3248177039177866,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-68.00736064148748,-46.43505305813747,completed,,48,"{""beta"": 0.7011407613754272, ""gamma"": 0.3517765402793884}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_shift_l1\ETTh1_DLinear_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,8.756137541795667,2.327811797869712,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-67.89902039612357,-46.36606765622678,completed,,48,"{""gamma"": 0.35177698731422424}"
