variant,slice,n,mse,lrbn_mse,mse_delta_pct_vs_lrbn,harm_rate,win_rate,coverage
SRA-BP-safe,overall,768,4.813148680992863,4.894157596003544,-1.6552167202647812,0.03515625,0.15234375,0.0
SRA-BP-safe,high_gap_low_repair,163,4.573197184275724,4.875331913757459,-6.197213527338204,0.15950920245398773,0.588957055214724,0.0
SRA-BP-safe,q4_boundary,194,4.3080771673991185,4.628772253626971,-6.9282969211486956,0.13917525773195877,0.6030927835051546,0.0
SRA-BP-safe,low_gap_high_repair,114,5.953046697432603,5.953046697432603,0.0,0.0,0.0,0.0
SRA-BP-safe,non_boundary,574,4.983852293601202,4.983852293601202,0.0,0.0,0.0,0.0
SRA-BP-safe,amplitude_mismatch,378,4.6606545909750094,4.717407120726903,-1.2030449816857,0.026455026455026454,0.12433862433862433,0.0
SRA-BP-safe,known_harmed_config,96,3.940405316053798,3.994698335172625,-1.3591268833712322,0.052083333333333336,0.17708333333333334,0.0
SRA-BP-balanced,overall,768,4.766982513125085,4.894157596003544,-2.59850812165216,0.10416666666666667,0.33203125,0.0
SRA-BP-balanced,high_gap_low_repair,163,4.489336396175754,4.875331913757459,-7.917317705093091,0.17791411042944785,0.7668711656441718,0.0
SRA-BP-balanced,q4_boundary,194,4.231265669020404,4.628772253626971,-8.587732598775384,0.16494845360824742,0.7731958762886598,0.0
SRA-BP-balanced,low_gap_high_repair,114,5.953046697432603,5.953046697432603,0.0,0.0,0.0,0.0
SRA-BP-balanced,non_boundary,574,4.948043606777191,4.983852293601202,-0.7184941415325645,0.08362369337979095,0.18292682926829268,0.0
SRA-BP-balanced,amplitude_mismatch,378,4.616585785077957,4.717407120726903,-2.1372192998192694,0.10317460317460317,0.3148148148148148,0.0
SRA-BP-balanced,known_harmed_config,96,3.9061928594973883,3.994698335172625,-2.2155734432911722,0.19791666666666666,0.375,0.0
MRC-ridge-abstain,overall,768,4.835279636495446,4.894157596003544,-1.2030254080063634,0.026041666666666668,0.07552083333333333,0.0
MRC-ridge-abstain,high_gap_low_repair,163,4.792409826494091,4.875331913757459,-1.7008500869302716,0.0736196319018405,0.17791411042944785,0.0
MRC-ridge-abstain,q4_boundary,194,4.504043933123684,4.628772253626971,-2.6946307443856146,0.08247422680412371,0.1958762886597938,0.0
MRC-ridge-abstain,low_gap_high_repair,114,5.9463550595050725,5.953046697432603,-0.11240694481996247,0.0,0.008771929824561403,0.0
MRC-ridge-abstain,non_boundary,574,4.947230379446878,4.983852293601202,-0.7348113853185816,0.006968641114982578,0.03484320557491289,0.0
MRC-ridge-abstain,amplitude_mismatch,378,4.675960261514084,4.717407120726903,-0.8785940679754779,0.031746031746031744,0.06878306878306878,0.0
MRC-ridge-abstain,known_harmed_config,96,3.9184471583338465,3.994698335172625,-1.9088093830895578,0.11458333333333333,0.1875,0.0
SafeTAE-mrc-features,overall,768,4.827036239305241,4.894157596003544,-1.3714588311575207,0.044270833333333336,0.6276041666666666,0.6927083333333334
SafeTAE-mrc-features,high_gap_low_repair,163,4.771495303187479,4.875331913757459,-2.129836741248009,0.06134969325153374,0.8220858895705522,0.9079754601226994
SafeTAE-mrc-features,q4_boundary,194,4.50689753813943,4.628772253626971,-2.6329814591492324,0.061855670103092786,0.8041237113402062,0.9020618556701031
SafeTAE-mrc-features,low_gap_high_repair,114,5.91157013666026,5.953046697432603,-0.6967282941112756,0.008771929824561403,0.4473684210526316,0.45614035087719296
SafeTAE-mrc-features,non_boundary,574,4.935236427504139,4.983852293601202,-0.9754676329780841,0.03832752613240418,0.5679442508710801,0.6219512195121951
SafeTAE-mrc-features,amplitude_mismatch,378,4.661986482492462,4.717407120726903,-1.174811431336039,0.04497354497354497,0.656084656084656,0.7354497354497355
SafeTAE-mrc-features,known_harmed_config,96,3.989555957955401,3.994698335172625,-0.12873005100468135,0.20833333333333334,0.2708333333333333,0.4791666666666667
SafeTAE-no-mrc-features,overall,768,4.8297836581958,4.894157596003544,-1.3153221246650946,0.0390625,0.6223958333333334,0.6770833333333334
SafeTAE-no-mrc-features,high_gap_low_repair,163,4.774213710843017,4.875331913757459,-2.0740783293480773,0.06134969325153374,0.803680981595092,0.8834355828220859
SafeTAE-no-mrc-features,q4_boundary,194,4.511574323193533,4.628772253626971,-2.5319441907821356,0.061855670103092786,0.788659793814433,0.8762886597938144
SafeTAE-no-mrc-features,low_gap_high_repair,114,5.91657393137546,5.953046697432603,-0.6126739441100852,0.008771929824561403,0.4473684210526316,0.45614035087719296
SafeTAE-no-mrc-features,non_boundary,574,4.9373317609666,4.983852293601202,-0.9334251859949162,0.0313588850174216,0.5662020905923345,0.6097560975609756
SafeTAE-no-mrc-features,amplitude_mismatch,378,4.66409638390671,4.717407120726903,-1.1300855606240292,0.047619047619047616,0.6534391534391535,0.7275132275132276
SafeTAE-no-mrc-features,known_harmed_config,96,3.990749384949922,3.994698335172625,-0.09885477904671125,0.20833333333333334,0.25,0.4583333333333333
SafeTAE-expert-thresholds,overall,768,4.822207267089571,4.894157596003544,-1.470126929008454,0.049479166666666664,0.6549479166666666,0.7278645833333334
SafeTAE-expert-thresholds,high_gap_low_repair,163,4.757039203424262,4.875331913757459,-2.4263519321988607,0.05521472392638037,0.8343558282208589,0.9202453987730062
SafeTAE-expert-thresholds,q4_boundary,194,4.4978875327221495,4.628772253626971,-2.8276336240025715,0.05670103092783505,0.8092783505154639,0.9072164948453608
SafeTAE-expert-thresholds,low_gap_high_repair,114,5.917508520697395,5.953046697432603,-0.5969745994238026,0.02631578947368421,0.47368421052631576,0.5
SafeTAE-expert-thresholds,non_boundary,574,4.931820557102253,4.983852293601202,-1.0440063896225749,0.047038327526132406,0.6027874564459931,0.6672473867595818
SafeTAE-expert-thresholds,amplitude_mismatch,378,4.658262820382633,4.717407120726903,-1.2537459393536952,0.0582010582010582,0.6798941798941799,0.7751322751322751
SafeTAE-expert-thresholds,known_harmed_config,96,3.981489538559171,3.994698335172625,-0.3306581742127309,0.22916666666666666,0.3020833333333333,0.53125
SafeTAE-expert-lambda,overall,768,4.828304296009807,4.894157596003544,-1.3455492302282313,0.044270833333333336,0.6276041666666666,0.6927083333333334
SafeTAE-expert-lambda,high_gap_low_repair,163,4.771142513599524,4.875331913757459,-2.137072958052781,0.06134969325153374,0.8220858895705522,0.9079754601226994
SafeTAE-expert-lambda,q4_boundary,194,4.506796653615293,4.628772253626971,-2.635160968496236,0.061855670103092786,0.8041237113402062,0.9020618556701031
SafeTAE-expert-lambda,low_gap_high_repair,114,5.91157013666026,5.953046697432603,-0.6967282941112756,0.008771929824561403,0.4473684210526316,0.45614035087719296
SafeTAE-expert-lambda,non_boundary,574,4.936967157725026,4.983852293601202,-0.940740877138308,0.03832752613240418,0.5679442508710801,0.6219512195121951
SafeTAE-expert-lambda,amplitude_mismatch,378,4.66366444073581,4.717407120726903,-1.1392419289197817,0.04497354497354497,0.656084656084656,0.7354497354497355
SafeTAE-expert-lambda,known_harmed_config,96,3.993698721561424,3.994698335172625,-0.025023506778895834,0.20833333333333334,0.2708333333333333,0.4791666666666667
SafeTAE-slice-aware,overall,768,4.84124377691552,4.894157596003544,-1.0811629568920336,0.02734375,0.54296875,0.6002604166666666
SafeTAE-slice-aware,high_gap_low_repair,163,4.782038440858712,4.875331913757459,-1.9135819746780407,0.05521472392638037,0.558282208588957,0.6503067484662577
SafeTAE-slice-aware,q4_boundary,194,4.532147339318681,4.628772253626971,-2.0874847325622654,0.05670103092783505,0.5309278350515464,0.6237113402061856
SafeTAE-slice-aware,low_gap_high_repair,114,5.928643441978879,5.953046697432603,-0.4099288423733528,0.03508771929824561,0.4649122807017544,0.5
SafeTAE-slice-aware,non_boundary,574,4.945711910876821,4.983852293601202,-0.7652791535740581,0.017421602787456445,0.5470383275261324,0.5923344947735192
SafeTAE-slice-aware,amplitude_mismatch,378,4.684370007993343,4.717407120726903,-0.7003235425319101,0.015873015873015872,0.5846560846560847,0.6455026455026455
SafeTAE-slice-aware,known_harmed_config,96,3.994698335172625,3.994698335172625,0.0,0.0,0.0,0.0
SafeTAE-config-veto,overall,768,4.848047577193097,4.894157596003544,-0.9421441343426503,0.018229166666666668,0.4986979166666667,0.55078125
SafeTAE-config-veto,high_gap_low_repair,163,4.798265891470931,4.875331913757459,-1.5807338554937416,0.024539877300613498,0.4601226993865031,0.5337423312883436
SafeTAE-config-veto,q4_boundary,194,4.548570414800364,4.628772253626971,-1.7326805956049178,0.030927835051546393,0.4381443298969072,0.5154639175257731
SafeTAE-config-veto,low_gap_high_repair,114,5.928662624103078,5.953046697432603,-0.40960661872651943,0.03508771929824561,0.45614035087719296,0.49122807017543857
SafeTAE-config-veto,non_boundary,574,4.949264597235239,4.983852293601202,-0.6939952121167436,0.013937282229965157,0.519163763066202,0.5627177700348432
SafeTAE-config-veto,amplitude_mismatch,378,4.6918474398896794,4.717407120726903,-0.5418163013902279,0.015873015873015872,0.5555555555555556,0.6164021164021164
SafeTAE-config-veto,known_harmed_config,96,3.994698335172625,3.994698335172625,0.0,0.0,0.0,0.0
SafeTAE-pareto-safe,overall,768,4.848047577193097,4.894157596003544,-0.9421441343426503,0.018229166666666668,0.4986979166666667,0.55078125
SafeTAE-pareto-safe,high_gap_low_repair,163,4.798265891470931,4.875331913757459,-1.5807338554937416,0.024539877300613498,0.4601226993865031,0.5337423312883436
SafeTAE-pareto-safe,q4_boundary,194,4.548570414800364,4.628772253626971,-1.7326805956049178,0.030927835051546393,0.4381443298969072,0.5154639175257731
SafeTAE-pareto-safe,low_gap_high_repair,114,5.928662624103078,5.953046697432603,-0.40960661872651943,0.03508771929824561,0.45614035087719296,0.49122807017543857
SafeTAE-pareto-safe,non_boundary,574,4.949264597235239,4.983852293601202,-0.6939952121167436,0.013937282229965157,0.519163763066202,0.5627177700348432
SafeTAE-pareto-safe,amplitude_mismatch,378,4.6918474398896794,4.717407120726903,-0.5418163013902279,0.015873015873015872,0.5555555555555556,0.6164021164021164
SafeTAE-pareto-safe,known_harmed_config,96,3.994698335172625,3.994698335172625,0.0,0.0,0.0,0.0
SafeTAE-pareto-balanced,overall,768,4.823967756067715,4.894157596003544,-1.4341556931008765,0.026041666666666668,0.5221354166666666,0.5755208333333334
SafeTAE-pareto-balanced,high_gap_low_repair,163,4.772553101788734,4.875331913757459,-2.108139785680735,0.05521472392638037,0.5214723926380368,0.6134969325153374
SafeTAE-pareto-balanced,q4_boundary,194,4.5168507525570964,4.628772253626971,-2.4179522062331014,0.05670103092783505,0.5051546391752577,0.5979381443298969
SafeTAE-pareto-balanced,low_gap_high_repair,114,5.915851510906937,5.953046697432603,-0.6248092506854697,0.03508771929824561,0.4649122807017544,0.5
SafeTAE-pareto-balanced,non_boundary,574,4.927766882689769,4.983852293601202,-1.125342556217136,0.0156794425087108,0.5278745644599303,0.5679442508710801
SafeTAE-pareto-balanced,amplitude_mismatch,378,4.666469361087416,4.717407120726903,-1.0797829873046738,0.018518518518518517,0.5873015873015873,0.6428571428571429
SafeTAE-pareto-balanced,known_harmed_config,96,3.994698335172625,3.994698335172625,0.0,0.0,0.0,0.0
SafeTAE-pareto-aggressive-diagnostic,overall,768,4.791335549853788,4.894157596003544,-2.1009140781168645,0.0703125,0.6653645833333334,0.7591145833333334
SafeTAE-pareto-aggressive-diagnostic,high_gap_low_repair,163,4.704915007990282,4.875331913757459,-3.4954934029565607,0.06134969325153374,0.8220858895705522,0.9141104294478528
SafeTAE-pareto-aggressive-diagnostic,q4_boundary,194,4.435017015315315,4.628772253626971,-4.185888336615531,0.061855670103092786,0.8092783505154639,0.9123711340206185
SafeTAE-pareto-aggressive-diagnostic,low_gap_high_repair,114,5.925362559315623,5.953046697432603,-0.4650415069382071,0.07894736842105263,0.4649122807017544,0.543859649122807
SafeTAE-pareto-aggressive-diagnostic,non_boundary,574,4.911763765359822,4.983852293601202,-1.44644190577819,0.07317073170731707,0.6167247386759582,0.7073170731707317
SafeTAE-pareto-aggressive-diagnostic,amplitude_mismatch,378,4.636162182461859,4.717407120726903,-1.7222371530295544,0.07671957671957672,0.6825396825396826,0.8015873015873016
SafeTAE-pareto-aggressive-diagnostic,known_harmed_config,96,4.08994087645534,3.994698335172625,2.384223614727013,0.3020833333333333,0.3229166666666667,0.625
SafeTAE-safe,overall,768,4.804842746654656,4.894157596003544,-1.824927935286098,0.0182291666666666,0.49609375,
SafeTAE-safe,high_gap_low_repair,163,4.667165683927637,4.875331913757459,-4.269785792746326,0.0245398773006134,0.7116564417177914,
SafeTAE-safe,low_gap_high_repair,90,6.104179353960477,6.166422604829172,-1.0093899616774586,0.0,0.3111111111111111,
SafeTAE-safe,non_boundary,605,4.841935905703423,4.899229639319431,-1.1694437231364996,0.0165289256198347,0.4380165289256198,
SafeTAE-safe,large_residual_norm,80,17.365938574321984,17.435865520738332,-0.4010523383142165,0.0125,0.4625,
SafeTAE-safe,q4_boundary,194,4.4255883445708655,4.628772253626971,-4.38958534756031,0.0309278350515463,0.6494845360824743,
